Time,SST (°C)
2025-06-26 08:30:00,23.220712157824966
2025-06-26 08:31:00,23.169359310784657
2025-06-26 08:32:00,23.11596205279726
2025-06-26 08:33:00,23.17514210090732
2025-06-26 08:34:00,23.156993961829606
2025-06-26 08:35:00,23.19685462552216
2025-06-26 08:36:00,23.16613022133624
2025-06-26 08:37:00,23.146992384966165
2025-06-26 08:38:00,23.143245994664632
2025-06-26 08:39:00,23.138574934917642
2025-06-26 08:40:00,23.06564669343656
2025-06-26 08:41:00,23.08297578107274
2025-06-26 08:42:00,23.112416244555895
2025-06-26 08:43:00,23.062571565958795
2025-06-26 08:44:00,23.034844691241407
2025-06-26 08:45:00,23.15561243140875
2025-06-26 08:46:00,23.13457654818321
2025-06-26 08:47:00,23.090401478411888
2025-06-26 08:48:00,23.146082490918612
2025-06-26 08:49:00,23.170242927643358
2025-06-26 08:50:00,23.196315420442694
2025-06-26 08:51:00,23.182417275642184
2025-06-26 08:52:00,23.17147848028226
2025-06-26 08:53:00,23.157698494666835
2025-06-26 08:54:00,23.152981778790558
2025-06-26 08:55:00,23.188631029486213
2025-06-26 08:56:00,23.20434425799806
2025-06-26 08:57:00,23.16002308458915
2025-06-26 08:58:00,23.143820547879606
2025-06-26 08:59:00,23.090494116905674
2025-06-26 09:00:00,23.131317035637135
2025-06-26 09:01:00,23.12525237389198
2025-06-26 09:02:00,23.141574549909176
2025-06-26 09:03:00,23.14877638419285
2025-06-26 09:04:00,23.069290063855423
2025-06-26 09:05:00,23.08487266188295
2025-06-26 09:06:00,23.122787669406883
2025-06-26 09:07:00,23.0962493317582
2025-06-26 09:08:00,23.16432225018124
2025-06-26 09:09:00,23.09826707105632
2025-06-26 09:10:00,23.082489357215415
2025-06-26 09:11:00,23.07040885182986
2025-06-26 09:12:00,23.130504262254444
2025-06-26 09:13:00,23.110094790399035
2025-06-26 09:14:00,23.11523566185258
2025-06-26 09:15:00,23.10829550472644
2025-06-26 09:16:00,23.103077411544692
2025-06-26 09:17:00,23.106206380447283
2025-06-26 09:18:00,23.092191273550835
2025-06-26 09:19:00,23.069062513828218
2025-06-26 09:20:00,23.087817837447428
2025-06-26 09:21:00,23.105649964334923
2025-06-26 09:22:00,23.103500593474973
2025-06-26 09:23:00,23.11351853298135
2025-06-26 09:24:00,23.135509906646007
2025-06-26 09:25:00,23.0623823710706
2025-06-26 09:26:00,22.886471331227916
2025-06-26 09:27:00,22.922260652139936
2025-06-26 09:28:00,22.979595409731118
2025-06-26 09:29:00,22.943278881072168
2025-06-26 09:30:00,22.942349405620337
2025-06-26 09:31:00,22.96642521086572
2025-06-26 09:32:00,23.017300867255376
2025-06-26 09:33:00,23.013287471732678
2025-06-26 09:34:00,23.053591368305483
2025-06-26 09:35:00,23.081043456960476
2025-06-26 09:36:00,23.099125492031664
2025-06-26 09:37:00,23.12837788428071
2025-06-26 09:38:00,23.146630150322917
2025-06-26 09:39:00,23.138579513878405
2025-06-26 09:40:00,23.147759473886477
2025-06-26 09:41:00,23.159864664374826
