Date; Target(°C); Sensor(°C)
Jul 9 2025 12:30:37 PM; 27,531; 25,42
Jul 9 2025 12:30:38 PM; 27,485; 25,42
Jul 9 2025 12:30:39 PM; 27,433; 25,421
Jul 9 2025 12:30:40 PM; 27,631; 25,421
Jul 9 2025 12:30:41 PM; 27,572; 25,422
Jul 9 2025 12:30:42 PM; 27,46; 25,423
Jul 9 2025 12:30:43 PM; 27,43; 25,423
Jul 9 2025 12:30:44 PM; 27,48; 25,424
Jul 9 2025 12:30:45 PM; 27,302; 25,424
Jul 9 2025 12:30:46 PM; 27,467; 25,425
Jul 9 2025 12:30:47 PM; 27,25; 25,425
Jul 9 2025 12:30:48 PM; 27,267; 25,426
Jul 9 2025 12:30:49 PM; 27,226; 25,426
Jul 9 2025 12:30:50 PM; 27,228; 25,433
Jul 9 2025 12:30:51 PM; 27,368; 25,427
Jul 9 2025 12:30:52 PM; 27,425; 25,427
Jul 9 2025 12:30:53 PM; 27,417; 25,427
Jul 9 2025 12:30:54 PM; 27,465; 25,428
Jul 9 2025 12:30:55 PM; 27,394; 25,428
Jul 9 2025 12:30:56 PM; 27,397; 25,429
Jul 9 2025 12:30:57 PM; 27,301; 25,429
Jul 9 2025 12:30:58 PM; 27,482; 25,429
Jul 9 2025 12:30:59 PM; 27,43; 25,429
Jul 9 2025 12:31:00 PM; 27,371; 25,43
Jul 9 2025 12:31:01 PM; 27,402; 25,43
Jul 9 2025 12:31:02 PM; 27,496; 25,431
Jul 9 2025 12:31:03 PM; 27,383; 25,432
Jul 9 2025 12:31:04 PM; 27,326; 25,432
Jul 9 2025 12:31:05 PM; 27,294; 25,433
Jul 9 2025 12:31:06 PM; 27,233; 25,433
Jul 9 2025 12:31:07 PM; 27,383; 25,434
Jul 9 2025 12:31:08 PM; 27,218; 25,434
Jul 9 2025 12:31:09 PM; 27,199; 25,434
Jul 9 2025 12:31:10 PM; 27,022; 25,434
Jul 9 2025 12:31:11 PM; 27,457; 25,434
Jul 9 2025 12:31:12 PM; 27,481; 25,433
Jul 9 2025 12:31:13 PM; 27,536; 25,433
Jul 9 2025 12:31:14 PM; 27,283; 25,433
Jul 9 2025 12:31:15 PM; 27,442; 25,432
Jul 9 2025 12:31:16 PM; 27,618; 25,432
Jul 9 2025 12:31:17 PM; 27,62; 25,432
Jul 9 2025 12:31:18 PM; 27,551; 25,432
Jul 9 2025 12:31:19 PM; 27,46; 25,431
Jul 9 2025 12:31:20 PM; 27,35; 25,431
Jul 9 2025 12:31:21 PM; 27,239; 25,43
Jul 9 2025 12:31:22 PM; 27,12; 25,43
Jul 9 2025 12:31:23 PM; 27,059; 25,43
Jul 9 2025 12:31:24 PM; 27,232; 25,429
Jul 9 2025 12:31:25 PM; 27,094; 25,429
Jul 9 2025 12:31:26 PM; 27,063; 25,428
Jul 9 2025 12:31:27 PM; 27,049; 25,428
Jul 9 2025 12:31:28 PM; 27,2; 25,427
Jul 9 2025 12:31:29 PM; 27,243; 25,426
Jul 9 2025 12:31:30 PM; 27,21; 25,426
Jul 9 2025 12:31:31 PM; 27,231; 25,425
Jul 9 2025 12:31:32 PM; 27,17; 25,424
Jul 9 2025 12:31:33 PM; 27,214; 25,424
Jul 9 2025 12:31:34 PM; 27,158; 25,424
Jul 9 2025 12:31:35 PM; 27,185; 25,423
Jul 9 2025 12:31:36 PM; 27,22; 25,423
Jul 9 2025 12:31:37 PM; 27,239; 25,422
Jul 9 2025 12:31:38 PM; 27,211; 25,422
Jul 9 2025 12:31:39 PM; 27,186; 25,422
Jul 9 2025 12:31:40 PM; 27,233; 25,421
Jul 9 2025 12:31:41 PM; 27,207; 25,421
Jul 9 2025 12:31:42 PM; 27,301; 25,42
Jul 9 2025 12:31:43 PM; 27,168; 25,42
Jul 9 2025 12:31:44 PM; 27,228; 25,42
Jul 9 2025 12:31:45 PM; 27,234; 25,42
Jul 9 2025 12:31:46 PM; 27,316; 25,419
Jul 9 2025 12:31:47 PM; 27,269; 25,419
Jul 9 2025 12:31:48 PM; 27,166; 25,418
Jul 9 2025 12:31:49 PM; 27,26; 25,418
Jul 9 2025 12:31:50 PM; 27,342; 25,418
Jul 9 2025 12:31:51 PM; 27,229; 25,418
Jul 9 2025 12:31:52 PM; 27,386; 25,418
Jul 9 2025 12:31:53 PM; 27,292; 25,418
Jul 9 2025 12:31:54 PM; 27,281; 25,417
Jul 9 2025 12:31:55 PM; 27,372; 25,418
Jul 9 2025 12:31:56 PM; 27,284; 25,418
Jul 9 2025 12:31:57 PM; 27,282; 25,418
Jul 9 2025 12:31:58 PM; 27,328; 25,418
Jul 9 2025 12:31:59 PM; 27,353; 25,418
Jul 9 2025 12:32:00 PM; 27,348; 25,418
Jul 9 2025 12:32:01 PM; 27,271; 25,418
Jul 9 2025 12:32:02 PM; 27,351; 25,418
Jul 9 2025 12:32:03 PM; 27,351; 25,418
Jul 9 2025 12:32:04 PM; 27,312; 25,418
Jul 9 2025 12:32:05 PM; 27,291; 25,418
Jul 9 2025 12:32:06 PM; 27,269; 25,419
Jul 9 2025 12:32:07 PM; 27,429; 25,42
Jul 9 2025 12:32:08 PM; 27,27; 25,42
Jul 9 2025 12:32:09 PM; 27,287; 25,421
Jul 9 2025 12:32:10 PM; 27,359; 25,421
Jul 9 2025 12:32:11 PM; 27,293; 25,421
Jul 9 2025 12:32:12 PM; 26,97; 25,421
Jul 9 2025 12:32:13 PM; 27,062; 25,421
Jul 9 2025 12:32:14 PM; 27,122; 25,421
Jul 9 2025 12:32:15 PM; 27,078; 25,421
Jul 9 2025 12:32:16 PM; 27,122; 25,421
Jul 9 2025 12:32:17 PM; 27,142; 25,421
Jul 9 2025 12:32:18 PM; 27,048; 25,421
Jul 9 2025 12:32:19 PM; 26,98; 25,422
Jul 9 2025 12:32:20 PM; 26,98; 25,422
Jul 9 2025 12:32:21 PM; 27,043; 25,422
Jul 9 2025 12:32:22 PM; 27,007; 25,422
Jul 9 2025 12:32:23 PM; 27,17; 25,422
Jul 9 2025 12:32:24 PM; 27,242; 25,423
Jul 9 2025 12:32:25 PM; 27,303; 25,423
Jul 9 2025 12:32:26 PM; 27,229; 25,423
Jul 9 2025 12:32:27 PM; 27,139; 25,424
Jul 9 2025 12:32:28 PM; 27,169; 25,424
Jul 9 2025 12:32:29 PM; 27,181; 25,424
Jul 9 2025 12:32:30 PM; 27,145; 25,424
Jul 9 2025 12:32:31 PM; 27,184; 25,424
Jul 9 2025 12:32:32 PM; 27,231; 25,425
Jul 9 2025 12:32:33 PM; 27,215; 25,426
Jul 9 2025 12:32:34 PM; 27,127; 25,426
Jul 9 2025 12:32:35 PM; 27,108; 25,426
Jul 9 2025 12:32:36 PM; 27,322; 25,426
Jul 9 2025 12:32:37 PM; 27,372; 25,426
Jul 9 2025 12:32:38 PM; 27,292; 25,426
Jul 9 2025 12:32:39 PM; 27,422; 25,426
Jul 9 2025 12:32:40 PM; 27,271; 25,426
Jul 9 2025 12:32:41 PM; 27,174; 25,426
Jul 9 2025 12:32:42 PM; 27,05; 25,426
Jul 9 2025 12:32:43 PM; 27,128; 25,426
Jul 9 2025 12:32:44 PM; 27,291; 25,427
Jul 9 2025 12:32:45 PM; 27,001; 25,426
Jul 9 2025 12:32:46 PM; 26,55; 25,427
Jul 9 2025 12:32:47 PM; 27,037; 25,426
Jul 9 2025 12:32:48 PM; 27,158; 25,427
Jul 9 2025 12:32:49 PM; 26,766; 25,427
Jul 9 2025 12:32:50 PM; 26,941; 25,427
Jul 9 2025 12:32:51 PM; 27,071; 25,427
Jul 9 2025 12:32:52 PM; 27,64; 25,428
Jul 9 2025 12:32:53 PM; 27,55; 25,428
Jul 9 2025 12:32:54 PM; 27,751; 25,428
Jul 9 2025 12:32:55 PM; 26,881; 25,429
Jul 9 2025 12:32:56 PM; 26,987; 25,429
Jul 9 2025 12:32:57 PM; 26,973; 25,429
Jul 9 2025 12:32:58 PM; 26,564; 25,429
Jul 9 2025 12:32:59 PM; 26,272; 25,429
Jul 9 2025 12:33:00 PM; 26,256; 25,43
Jul 9 2025 12:33:01 PM; 26,204; 25,43
Jul 9 2025 12:33:02 PM; 26,201; 25,431
Jul 9 2025 12:33:03 PM; 26,182; 25,431
Jul 9 2025 12:33:04 PM; 26,16; 25,431
Jul 9 2025 12:33:05 PM; 25,985; 25,432
Jul 9 2025 12:33:06 PM; 26,14; 25,431
Jul 9 2025 12:33:07 PM; 26,113; 25,432
Jul 9 2025 12:33:08 PM; 26,464; 25,432
Jul 9 2025 12:33:09 PM; 26,702; 25,432
Jul 9 2025 12:33:10 PM; 26,302; 25,432
Jul 9 2025 12:33:11 PM; 25,994; 25,432
Jul 9 2025 12:33:12 PM; 26,1; 25,433
Jul 9 2025 12:33:13 PM; 25,964; 25,433
Jul 9 2025 12:33:14 PM; 26,117; 25,433
Jul 9 2025 12:33:15 PM; 25,998; 25,433
Jul 9 2025 12:33:16 PM; 26,09; 25,434
Jul 9 2025 12:33:17 PM; 26,285; 25,434
Jul 9 2025 12:33:18 PM; 26,199; 25,434
Jul 9 2025 12:33:19 PM; 26,122; 25,435
Jul 9 2025 12:33:20 PM; 26,205; 25,434
Jul 9 2025 12:33:21 PM; 26,15; 25,435
Jul 9 2025 12:33:22 PM; 26,186; 25,435
Jul 9 2025 12:33:23 PM; 26,07; 25,436
Jul 9 2025 12:33:24 PM; 26,148; 25,436
Jul 9 2025 12:33:25 PM; 26,106; 25,436
Jul 9 2025 12:33:26 PM; 26,052; 25,437
Jul 9 2025 12:33:27 PM; 26,102; 25,438
Jul 9 2025 12:33:28 PM; 26,075; 25,438
Jul 9 2025 12:33:29 PM; 26,094; 25,438
Jul 9 2025 12:33:30 PM; 26,128; 25,439
Jul 9 2025 12:33:31 PM; 26,142; 25,439
Jul 9 2025 12:33:32 PM; 26,138; 25,44
Jul 9 2025 12:33:33 PM; 26,118; 25,44
Jul 9 2025 12:33:34 PM; 26,138; 25,44
Jul 9 2025 12:33:35 PM; 26,158; 25,441
Jul 9 2025 12:33:36 PM; 26,136; 25,441
Jul 9 2025 12:33:37 PM; 26,137; 25,442
Jul 9 2025 12:33:38 PM; 26,151; 25,442
Jul 9 2025 12:33:39 PM; 26,148; 25,442
Jul 9 2025 12:33:40 PM; 26,208; 25,443
Jul 9 2025 12:33:41 PM; 26,147; 25,443
Jul 9 2025 12:33:42 PM; 26,144; 25,444
Jul 9 2025 12:33:43 PM; 26,095; 25,445
Jul 9 2025 12:33:44 PM; 26,123; 25,445
Jul 9 2025 12:33:45 PM; 26,052; 25,446
Jul 9 2025 12:33:46 PM; 26,15; 25,446
Jul 9 2025 12:33:47 PM; 26,116; 25,446
Jul 9 2025 12:33:48 PM; 26,109; 25,447
Jul 9 2025 12:33:49 PM; 26,072; 25,447
Jul 9 2025 12:33:50 PM; 26,062; 25,448
Jul 9 2025 12:33:51 PM; 26,062; 25,448
Jul 9 2025 12:33:52 PM; 25,968; 25,448
Jul 9 2025 12:33:53 PM; 25,988; 25,448
Jul 9 2025 12:33:54 PM; 26,015; 25,448
Jul 9 2025 12:33:55 PM; 25,965; 25,449
Jul 9 2025 12:33:56 PM; 25,968; 25,449
Jul 9 2025 12:33:57 PM; 26,018; 25,448
Jul 9 2025 12:33:58 PM; 25,999; 25,448
Jul 9 2025 12:33:59 PM; 26,041; 25,449
Jul 9 2025 12:34:00 PM; 26,027; 25,449
Jul 9 2025 12:34:01 PM; 26,08; 25,448
Jul 9 2025 12:34:02 PM; 25,96; 25,448
Jul 9 2025 12:34:03 PM; 26,021; 25,448
Jul 9 2025 12:34:04 PM; 26,018; 25,448
Jul 9 2025 12:34:05 PM; 26,065; 25,448
Jul 9 2025 12:34:06 PM; 26,029; 25,448
Jul 9 2025 12:34:07 PM; 26,02; 25,448
Jul 9 2025 12:34:08 PM; 25,989; 25,447
Jul 9 2025 12:34:09 PM; 25,992; 25,447
Jul 9 2025 12:34:10 PM; 25,986; 25,447
Jul 9 2025 12:34:11 PM; 25,961; 25,447
Jul 9 2025 12:34:12 PM; 25,911; 25,447
Jul 9 2025 12:34:13 PM; 25,974; 25,446
Jul 9 2025 12:34:14 PM; 25,938; 25,446
Jul 9 2025 12:34:15 PM; 25,993; 25,446
Jul 9 2025 12:34:16 PM; 25,987; 25,445
Jul 9 2025 12:34:17 PM; 25,976; 25,445
Jul 9 2025 12:34:18 PM; 26,031; 25,444
Jul 9 2025 12:34:19 PM; 25,986; 25,444
Jul 9 2025 12:34:20 PM; 25,924; 25,444
Jul 9 2025 12:34:21 PM; 25,958; 25,444
Jul 9 2025 12:34:22 PM; 25,958; 25,444
Jul 9 2025 12:34:23 PM; 25,979; 25,443
Jul 9 2025 12:34:24 PM; 25,998; 25,442
Jul 9 2025 12:34:25 PM; 26,009; 25,442
Jul 9 2025 12:34:26 PM; 26,009; 25,442
Jul 9 2025 12:34:27 PM; 26,025; 25,441
Jul 9 2025 12:34:28 PM; 25,986; 25,441
Jul 9 2025 12:34:29 PM; 25,992; 25,441
Jul 9 2025 12:34:30 PM; 25,982; 25,441
Jul 9 2025 12:34:31 PM; 25,966; 25,44
Jul 9 2025 12:34:32 PM; 26,023; 25,44
Jul 9 2025 12:34:33 PM; 25,962; 25,44
Jul 9 2025 12:34:34 PM; 26,015; 25,44
Jul 9 2025 12:34:35 PM; 26,009; 25,439
Jul 9 2025 12:34:36 PM; 26,053; 25,439
Jul 9 2025 12:34:37 PM; 26,034; 25,439
Jul 9 2025 12:34:38 PM; 25,983; 25,438
Jul 9 2025 12:34:39 PM; 25,991; 25,438
Jul 9 2025 12:34:40 PM; 26,005; 25,438
Jul 9 2025 12:34:41 PM; 26,022; 25,438
Jul 9 2025 12:34:42 PM; 26,049; 25,438
Jul 9 2025 12:34:43 PM; 26,094; 25,437
Jul 9 2025 12:34:44 PM; 26,06; 25,437
Jul 9 2025 12:34:45 PM; 26,052; 25,437
Jul 9 2025 12:34:46 PM; 26,06; 25,437
Jul 9 2025 12:34:47 PM; 26,085; 25,437
Jul 9 2025 12:34:48 PM; 26,11; 25,437
Jul 9 2025 12:34:49 PM; 26,054; 25,437
Jul 9 2025 12:34:50 PM; 26,11; 25,437
Jul 9 2025 12:34:51 PM; 26,06; 25,437
Jul 9 2025 12:34:52 PM; 26,035; 25,437
Jul 9 2025 12:34:53 PM; 26,087; 25,437
Jul 9 2025 12:34:54 PM; 26,132; 25,437
Jul 9 2025 12:34:55 PM; 26,113; 25,437
Jul 9 2025 12:34:56 PM; 26,096; 25,437
Jul 9 2025 12:34:57 PM; 26,108; 25,438
Jul 9 2025 12:34:58 PM; 26,125; 25,438
Jul 9 2025 12:34:59 PM; 26,102; 25,438
Jul 9 2025 12:35:00 PM; 26,106; 25,439
Jul 9 2025 12:35:01 PM; 26,056; 25,438
Jul 9 2025 12:35:02 PM; 26,033; 25,439
Jul 9 2025 12:35:03 PM; 26,025; 25,439
Jul 9 2025 12:35:04 PM; 25,989; 25,439
Jul 9 2025 12:35:05 PM; 26,064; 25,439
Jul 9 2025 12:35:06 PM; 26,058; 25,439
Jul 9 2025 12:35:07 PM; 26,059; 25,439
Jul 9 2025 12:35:08 PM; 26,006; 25,439
Jul 9 2025 12:35:09 PM; 26,037; 25,439
Jul 9 2025 12:35:10 PM; 26,07; 25,439
Jul 9 2025 12:35:11 PM; 26,09; 25,439
Jul 9 2025 12:35:12 PM; 26,053; 25,439
Jul 9 2025 12:35:13 PM; 26,315; 25,439
Jul 9 2025 12:35:14 PM; 26,435; 25,439
Jul 9 2025 12:35:15 PM; 26,911; 25,439
Jul 9 2025 12:35:16 PM; 26,758; 25,439
Jul 9 2025 12:35:17 PM; 26,734; 25,439
Jul 9 2025 12:35:18 PM; 25,98; 25,438
Jul 9 2025 12:35:19 PM; 26,014; 25,438
Jul 9 2025 12:35:20 PM; 25,991; 25,438
Jul 9 2025 12:35:21 PM; 25,974; 25,438
Jul 9 2025 12:35:22 PM; 26,016; 25,438
Jul 9 2025 12:35:23 PM; 26,041; 25,438
Jul 9 2025 12:35:24 PM; 26,018; 25,438
Jul 9 2025 12:35:25 PM; 25,982; 25,438
Jul 9 2025 12:35:26 PM; 26,012; 25,437
Jul 9 2025 12:35:27 PM; 26,007; 25,437
Jul 9 2025 12:35:28 PM; 26,04; 25,437
Jul 9 2025 12:35:29 PM; 26,04; 25,437
Jul 9 2025 12:35:30 PM; 26,079; 25,437
Jul 9 2025 12:35:31 PM; 26,059; 25,436
Jul 9 2025 12:35:32 PM; 26,023; 25,436
Jul 9 2025 12:35:33 PM; 26,042; 25,436
Jul 9 2025 12:35:34 PM; 26,02; 25,436
Jul 9 2025 12:35:35 PM; 26,006; 25,436
Jul 9 2025 12:35:36 PM; 26,037; 25,436
Jul 9 2025 12:35:37 PM; 26,02; 25,436
Jul 9 2025 12:35:38 PM; 26,089; 25,436
Jul 9 2025 12:35:39 PM; 26,095; 25,436
Jul 9 2025 12:35:40 PM; 26,059; 25,436
Jul 9 2025 12:35:41 PM; 26,123; 25,436
Jul 9 2025 12:35:42 PM; 26,034; 25,436
Jul 9 2025 12:35:43 PM; 26,059; 25,436
Jul 9 2025 12:35:44 PM; 26,02; 25,436
Jul 9 2025 12:35:45 PM; 26,048; 25,436
Jul 9 2025 12:35:46 PM; 26,084; 25,436
Jul 9 2025 12:35:47 PM; 26,042; 25,436
Jul 9 2025 12:35:48 PM; 26,029; 25,436
Jul 9 2025 12:35:49 PM; 26,081; 25,436
Jul 9 2025 12:35:50 PM; 26,034; 25,436
Jul 9 2025 12:35:51 PM; 26,02; 25,436
Jul 9 2025 12:35:52 PM; 26,04; 25,436
Jul 9 2025 12:35:53 PM; 26,081; 25,436
Jul 9 2025 12:35:54 PM; 26,112; 25,436
Jul 9 2025 12:35:55 PM; 26,025; 25,436
Jul 9 2025 12:35:56 PM; 26,034; 25,436
Jul 9 2025 12:35:57 PM; 26; 25,436
Jul 9 2025 12:35:58 PM; 26,039; 25,436
Jul 9 2025 12:35:59 PM; 26,073; 25,436
Jul 9 2025 12:36:00 PM; 25,967; 25,436
Jul 9 2025 12:36:01 PM; 26,045; 25,436
Jul 9 2025 12:36:02 PM; 26,034; 25,436
Jul 9 2025 12:36:03 PM; 26,07; 25,436
Jul 9 2025 12:36:04 PM; 26,036; 25,436
Jul 9 2025 12:36:05 PM; 25,994; 25,436
Jul 9 2025 12:36:06 PM; 25,908; 25,436
Jul 9 2025 12:36:07 PM; 25,888; 25,436
Jul 9 2025 12:36:08 PM; 25,96; 25,435
Jul 9 2025 12:36:09 PM; 25,999; 25,435
Jul 9 2025 12:36:10 PM; 25,984; 25,434
Jul 9 2025 12:36:11 PM; 25,968; 25,434
Jul 9 2025 12:36:12 PM; 25,998; 25,434
Jul 9 2025 12:36:13 PM; 26,003; 25,433
Jul 9 2025 12:36:14 PM; 25,927; 25,433
Jul 9 2025 12:36:15 PM; 25,964; 25,433
Jul 9 2025 12:36:16 PM; 25,865; 25,432
Jul 9 2025 12:36:17 PM; 25,996; 25,432
Jul 9 2025 12:36:18 PM; 25,981; 25,431
Jul 9 2025 12:36:19 PM; 26,003; 25,431
Jul 9 2025 12:36:20 PM; 25,981; 25,43
Jul 9 2025 12:36:21 PM; 25,933; 25,43
Jul 9 2025 12:36:22 PM; 25,971; 25,43
Jul 9 2025 12:36:23 PM; 25,994; 25,43
Jul 9 2025 12:36:24 PM; 25,954; 25,429
Jul 9 2025 12:36:25 PM; 26,054; 25,428
Jul 9 2025 12:36:26 PM; 26,023; 25,428
Jul 9 2025 12:36:27 PM; 25,978; 25,428
Jul 9 2025 12:36:28 PM; 26,006; 25,427
Jul 9 2025 12:36:29 PM; 26,066; 25,427
Jul 9 2025 12:36:30 PM; 26; 25,427
Jul 9 2025 12:36:31 PM; 26,016; 25,427
Jul 9 2025 12:36:32 PM; 26,074; 25,426
Jul 9 2025 12:36:33 PM; 26,066; 25,426
Jul 9 2025 12:36:34 PM; 26,052; 25,426
Jul 9 2025 12:36:35 PM; 26,032; 25,426
Jul 9 2025 12:36:36 PM; 26,101; 25,426
Jul 9 2025 12:36:37 PM; 26,043; 25,426
Jul 9 2025 12:36:38 PM; 26,107; 25,426
Jul 9 2025 12:36:39 PM; 26,028; 25,425
Jul 9 2025 12:36:40 PM; 26,034; 25,425
Jul 9 2025 12:36:41 PM; 26,034; 25,425
Jul 9 2025 12:36:42 PM; 26,009; 25,425
Jul 9 2025 12:36:43 PM; 26,05; 25,425
Jul 9 2025 12:36:44 PM; 26,05; 25,425
Jul 9 2025 12:36:45 PM; 26,07; 25,425
Jul 9 2025 12:36:46 PM; 26,07; 25,424
Jul 9 2025 12:36:47 PM; 26,044; 25,424
Jul 9 2025 12:36:48 PM; 26,106; 25,424
Jul 9 2025 12:36:49 PM; 26,133; 25,424
Jul 9 2025 12:36:50 PM; 26,117; 25,424
Jul 9 2025 12:36:51 PM; 26,061; 25,424
Jul 9 2025 12:36:52 PM; 26,061; 25,425
Jul 9 2025 12:36:53 PM; 26,117; 25,424
Jul 9 2025 12:36:54 PM; 26,14; 25,425
Jul 9 2025 12:36:55 PM; 26,156; 25,425
Jul 9 2025 12:36:56 PM; 26,106; 25,425
Jul 9 2025 12:36:57 PM; 26,123; 25,425
Jul 9 2025 12:36:58 PM; 26,146; 25,426
Jul 9 2025 12:36:59 PM; 26,229; 25,426
Jul 9 2025 12:37:00 PM; 26,18; 25,426
Jul 9 2025 12:37:01 PM; 26,155; 25,426
Jul 9 2025 12:37:02 PM; 26,153; 25,427
Jul 9 2025 12:37:03 PM; 26,17; 25,427
Jul 9 2025 12:37:04 PM; 26,201; 25,428
Jul 9 2025 12:37:05 PM; 26,193; 25,428
Jul 9 2025 12:37:06 PM; 26,108; 25,429
Jul 9 2025 12:37:07 PM; 26,136; 25,43
Jul 9 2025 12:37:08 PM; 26,128; 25,43
Jul 9 2025 12:37:09 PM; 26,156; 25,431
Jul 9 2025 12:37:10 PM; 26,132; 25,431
Jul 9 2025 12:37:11 PM; 26,082; 25,432
Jul 9 2025 12:37:12 PM; 26,055; 25,432
Jul 9 2025 12:37:13 PM; 26,052; 25,432
Jul 9 2025 12:37:14 PM; 26,019; 25,433
Jul 9 2025 12:37:15 PM; 26,02; 25,433
Jul 9 2025 12:37:16 PM; 26,028; 25,433
Jul 9 2025 12:37:17 PM; 26,011; 25,433
Jul 9 2025 12:37:18 PM; 25,995; 25,434
Jul 9 2025 12:37:19 PM; 26,064; 25,433
Jul 9 2025 12:37:20 PM; 26,078; 25,433
Jul 9 2025 12:37:21 PM; 26,081; 25,433
Jul 9 2025 12:37:22 PM; 26,073; 25,433
Jul 9 2025 12:37:23 PM; 26,084; 25,433
Jul 9 2025 12:37:24 PM; 26,084; 25,434
Jul 9 2025 12:37:25 PM; 26,073; 25,434
Jul 9 2025 12:37:26 PM; 26,045; 25,434
Jul 9 2025 12:37:27 PM; 26,014; 25,434
Jul 9 2025 12:37:28 PM; 26,012; 25,434
Jul 9 2025 12:37:29 PM; 26,109; 25,434
Jul 9 2025 12:37:30 PM; 26,076; 25,433
Jul 9 2025 12:37:31 PM; 26; 25,433
Jul 9 2025 12:37:32 PM; 26; 25,433
Jul 9 2025 12:37:33 PM; 26,075; 25,433
Jul 9 2025 12:37:34 PM; 26,066; 25,432
Jul 9 2025 12:37:35 PM; 26,616; 25,432
Jul 9 2025 12:37:36 PM; 26,058; 25,432
Jul 9 2025 12:37:37 PM; 25,957; 25,432
Jul 9 2025 12:37:38 PM; 26,013; 25,432
Jul 9 2025 12:37:39 PM; 25,999; 25,432
Jul 9 2025 12:37:40 PM; 26,023; 25,431
Jul 9 2025 12:37:41 PM; 25,984; 25,431
Jul 9 2025 12:37:42 PM; 26,017; 25,43
Jul 9 2025 12:37:43 PM; 26,036; 25,43
Jul 9 2025 12:37:44 PM; 26,036; 25,43
Jul 9 2025 12:37:45 PM; 26,016; 25,429
Jul 9 2025 12:37:46 PM; 26,105; 25,429
Jul 9 2025 12:37:47 PM; 26,065; 25,429
Jul 9 2025 12:37:48 PM; 26,11; 25,428
Jul 9 2025 12:37:49 PM; 26,154; 25,428
Jul 9 2025 12:37:50 PM; 26,132; 25,428
Jul 9 2025 12:37:51 PM; 26,157; 25,428
Jul 9 2025 12:37:52 PM; 26,115; 25,428
Jul 9 2025 12:37:53 PM; 26,14; 25,428
Jul 9 2025 12:37:54 PM; 26,132; 25,428
Jul 9 2025 12:37:55 PM; 26,107; 25,428
Jul 9 2025 12:37:56 PM; 26,157; 25,428
Jul 9 2025 12:37:57 PM; 26,169; 25,429
Jul 9 2025 12:37:58 PM; 26,207; 25,428
Jul 9 2025 12:37:59 PM; 26,244; 25,429
Jul 9 2025 12:38:00 PM; 26,194; 25,429
Jul 9 2025 12:38:01 PM; 26,272; 25,43
Jul 9 2025 12:38:02 PM; 26,264; 25,43
Jul 9 2025 12:38:03 PM; 26,235; 25,431
Jul 9 2025 12:38:04 PM; 26,24; 25,431
Jul 9 2025 12:38:05 PM; 26,305; 25,432
Jul 9 2025 12:38:06 PM; 26,286; 25,432
Jul 9 2025 12:38:07 PM; 26,34; 25,433
Jul 9 2025 12:38:08 PM; 26,346; 25,434
Jul 9 2025 12:38:09 PM; 26,333; 25,434
Jul 9 2025 12:38:10 PM; 26,272; 25,435
Jul 9 2025 12:38:11 PM; 26,24; 25,436
Jul 9 2025 12:38:12 PM; 26,244; 25,437
Jul 9 2025 12:38:13 PM; 26,217; 25,438
Jul 9 2025 12:38:14 PM; 26,268; 25,439
Jul 9 2025 12:38:15 PM; 26,288; 25,44
Jul 9 2025 12:38:16 PM; 26,281; 25,441
Jul 9 2025 12:38:17 PM; 26,232; 25,442
Jul 9 2025 12:38:18 PM; 26,219; 25,443
