date time	WEATHER.PBWWI.AirPress	WEATHER.PBWWI.AirPressureBar	WEATHER.PBWWI.AirTempPort	WEATHER.PBWWI.AirTempStarboard	WEATHER.PBWWI.HumidityPort	WEATHER.PBWWI.HumidityStarboard	WEATHER.PBWWI.TrueWindDir	WEATHER.PBWWI.RealWindDir	WEATHER.PBWWI.TrueWindSpeed	WEATHER.PBWWI.RelWindSpeed
	spot	spot	spot	spot	spot	spot	spot	spot	spot	spot
	hPa	bar	°C	°C	%	%	°	°	m/s	m/s
2025/07/16 09:54:40	1014.5	1.0	27.0	27.0	79.0	79.0	194.0	346.0	2.4	2.4
2025/07/16 09:54:41	1014.5	1.0	27.0	27.0	79.0	79.0	194.0	345.0	2.9	2.9
2025/07/16 09:54:42	1014.5	1.0	27.0	27.0	79.0	79.0	197.0	349.0	2.7	3.0
2025/07/16 09:54:43	1014.5	1.0	27.0	27.0	79.0	79.0	201.0	353.0	3.0	3.3
2025/07/16 09:54:44	1014.5	1.0	27.0	27.0	80.0	79.0	202.0	353.0	3.3	3.3
2025/07/16 09:54:45	1014.5	1.0	27.0	27.0	80.0	79.0	201.0	352.0	3.0	3.0
2025/07/16 09:54:46	1014.5	1.0	27.0	27.0	80.0	79.0	198.0	349.0	2.6	2.6
2025/07/16 09:54:47	1014.5	1.0	27.0	27.0	79.0	79.0	201.0	353.0	2.6	2.6
2025/07/16 09:54:48	1014.5	1.0	27.0	27.0	79.0	79.0	211.0	3.0	2.8	2.8
2025/07/16 09:54:49	1014.5	1.0	27.0	27.0	79.0	79.0	215.0	6.0	3.1	3.4
2025/07/16 09:54:50	1014.5	1.0	27.0	27.0	79.0	79.0	207.0	359.0	2.9	3.2
2025/07/16 09:54:51	1014.5	1.0	27.0	27.0	79.0	79.0	199.0	351.0	2.7	3.0
2025/07/16 09:54:52	1014.5	1.0	27.0	27.0	79.0	79.0	193.0	346.0	2.7	3.0
2025/07/16 09:54:53	1014.5	1.0	27.0	27.0	79.0	79.0	199.0	351.0	3.0	3.3
2025/07/16 09:54:54	1014.5	1.0	27.0	27.0	79.0	79.0	205.0	356.0	3.3	3.3
2025/07/16 09:54:55	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:54:56	1014.5	1.0	27.0	27.0	79.0	79.0	208.0	359.0	3.4	3.4
2025/07/16 09:54:57	1014.5	1.0	27.0	27.0	79.0	79.0	208.0	359.0	3.6	3.6
2025/07/16 09:54:58	1014.5	1.0	27.0	27.0	79.0	79.0	202.0	353.0	3.6	3.6
2025/07/16 09:54:59	1014.5	1.0	27.0	27.0	79.0	79.0	199.0	351.0	3.7	3.7
2025/07/16 09:55:00	1014.5	1.0	27.0	27.0	79.0	79.0	199.0	350.0	3.8	3.8
2025/07/16 09:55:01	1014.5	1.0	27.0	27.0	79.0	79.0	200.0	352.0	3.3	3.6
2025/07/16 09:55:02	1014.5	1.0	27.0	27.0	79.0	79.0	207.0	358.0	2.9	3.2
2025/07/16 09:55:03	1014.5	1.0	27.0	27.0	79.0	79.0	212.0	3.0	2.8	3.1
2025/07/16 09:55:04	1014.5	1.0	27.0	27.0	79.0	79.0	212.0	3.0	3.3	3.3
2025/07/16 09:55:05	1014.5	1.0	27.0	27.0	79.0	79.0	208.0	359.0	3.5	3.5
2025/07/16 09:55:06	1014.5	1.0	27.0	27.0	79.0	79.0	203.0	355.0	3.6	3.6
2025/07/16 09:55:07	1014.5	1.0	27.0	27.0	79.0	79.0	202.0	353.0	3.3	3.3
2025/07/16 09:55:08	1014.5	1.0	27.0	27.0	79.0	79.0	202.0	353.0	3.2	3.2
2025/07/16 09:55:09	1014.5	1.0	27.0	27.0	79.0	78.0	202.0	353.0	3.5	3.5
2025/07/16 09:55:10	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	352.0	4.0	4.0
2025/07/16 09:55:11	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.9	3.9
2025/07/16 09:55:12	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	352.0	3.4	3.4
2025/07/16 09:55:13	1014.5	1.0	26.9	27.0	79.0	78.0	198.0	350.0	2.7	3.0
2025/07/16 09:55:14	1014.5	1.0	26.9	27.0	79.0	78.0	205.0	357.0	2.5	2.8
2025/07/16 09:55:15	1014.5	1.0	26.9	27.0	79.0	78.0	211.0	2.0	3.0	3.0
2025/07/16 09:55:16	1014.5	1.0	26.9	27.0	79.0	78.0	218.0	9.0	3.3	3.3
2025/07/16 09:55:17	1014.5	1.0	26.9	27.0	79.0	78.0	223.0	14.0	3.6	3.6
2025/07/16 09:55:18	1014.5	1.0	26.9	27.0	79.0	78.0	209.0	360.0	2.7	3.1
2025/07/16 09:55:19	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:55:20	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	350.0	2.5	2.8
2025/07/16 09:55:21	1014.5	1.0	26.9	27.0	79.0	78.0	190.0	342.0	2.7	2.7
2025/07/16 09:55:22	1014.5	1.0	26.9	27.0	79.0	78.0	194.0	346.0	3.2	3.4
2025/07/16 09:55:23	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.7	3.7
2025/07/16 09:55:24	1014.5	1.0	26.9	27.0	79.0	78.0	208.0	359.0	3.4	3.4
2025/07/16 09:55:25	1014.5	1.0	26.9	27.0	79.0	78.0	212.0	3.0	3.0	3.0
2025/07/16 09:55:26	1014.5	1.0	26.9	27.0	79.0	78.0	213.0	4.0	2.7	2.7
2025/07/16 09:55:27	1014.5	1.0	26.9	27.0	79.0	78.0	216.0	7.0	2.6	2.6
2025/07/16 09:55:28	1014.5	1.0	26.9	27.0	79.0	78.0	220.0	11.0	2.8	2.8
2025/07/16 09:55:29	1014.5	1.0	26.9	27.0	79.0	78.0	221.0	12.0	3.0	3.0
2025/07/16 09:55:30	1014.5	1.0	26.9	27.0	79.0	78.0	218.0	9.0	3.0	3.0
2025/07/16 09:55:31	1014.5	1.0	26.9	27.0	79.0	78.0	211.0	2.0	2.9	2.9
2025/07/16 09:55:32	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	351.0	3.0	3.0
2025/07/16 09:55:33	1014.5	1.0	26.9	27.0	79.0	78.0	189.0	342.0	2.8	3.0
2025/07/16 09:55:34	1014.5	1.0	26.9	27.0	79.0	78.0	187.0	338.0	3.1	3.1
2025/07/16 09:55:35	1014.5	1.0	26.9	27.0	79.0	78.0	189.0	341.0	3.2	3.2
2025/07/16 09:55:36	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:55:37	1014.5	1.0	26.9	27.0	79.0	78.0	192.0	345.0	3.0	3.2
2025/07/16 09:55:38	1014.5	1.0	26.9	27.0	79.0	78.0	208.0	359.0	3.1	3.1
2025/07/16 09:55:39	1014.5	1.0	26.9	27.0	79.0	78.0	215.0	6.0	3.1	3.1
2025/07/16 09:55:40	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:55:41	1014.5	1.0	26.9	27.0	79.0	78.0	215.0	6.0	3.2	3.2
2025/07/16 09:55:42	1014.5	1.0	26.9	27.0	79.0	78.0	205.0	357.0	3.0	3.0
2025/07/16 09:55:43	1014.5	1.0	26.9	27.0	79.0	78.0	207.0	359.0	2.9	2.9
2025/07/16 09:55:44	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.0	3.0
2025/07/16 09:55:45	1014.5	1.0	26.9	27.0	79.0	78.0	195.0	347.0	3.3	3.6
2025/07/16 09:55:46	1014.5	1.0	26.9	27.0	79.0	78.0	194.0	347.0	3.7	4.0
2025/07/16 09:55:47	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	348.0	3.9	4.2
2025/07/16 09:55:48	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	348.0	3.6	3.9
2025/07/16 09:55:49	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.0	3.3
2025/07/16 09:55:50	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:55:51	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	353.0	3.1	3.1
2025/07/16 09:55:52	1014.5	1.0	26.9	27.0	79.0	78.0	206.0	356.0	4.1	4.1
2025/07/16 09:55:53	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	352.0	3.9	4.2
2025/07/16 09:55:54	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	349.0	3.3	3.6
2025/07/16 09:55:55	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	348.0	2.5	2.9
2025/07/16 09:55:56	1014.5	1.0	26.9	27.0	79.0	79.0	193.0	346.0	2.5	2.8
2025/07/16 09:55:57	1014.5	1.0	26.9	27.0	79.0	79.0	198.0	348.0	3.2	3.2
2025/07/16 09:55:58	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:55:59	1014.5	1.0	26.9	27.0	79.0	79.0	200.0	350.0	3.7	3.7
2025/07/16 09:56:00	1014.5	1.0	26.9	27.0	79.0	79.0	202.0	352.0	4.0	4.0
2025/07/16 09:56:01	1014.5	1.0	26.9	27.0	79.0	79.0	198.0	348.0	4.1	4.1
2025/07/16 09:56:02	1014.5	1.0	26.9	27.0	79.0	79.0	193.0	343.0	3.9	3.9
2025/07/16 09:56:03	1014.5	1.0	26.9	27.0	79.0	79.0	191.0	341.0	3.8	3.8
2025/07/16 09:56:04	1014.5	1.0	26.9	27.0	79.0	79.0	190.0	342.0	3.3	3.6
2025/07/16 09:56:05	1014.5	1.0	26.9	27.0	79.0	79.0	193.0	345.0	3.1	3.3
2025/07/16 09:56:06	1014.5	1.0	26.9	27.0	79.0	79.0	200.0	350.0	3.1	3.1
2025/07/16 09:56:07	1014.5	1.0	26.9	27.0	79.0	78.0	208.0	358.0	3.3	3.3
2025/07/16 09:56:08	1014.5	1.0	26.9	27.0	79.0	78.0	214.0	4.0	3.3	3.3
2025/07/16 09:56:09	1014.5	1.0	26.9	27.0	79.0	78.0	209.0	358.0	3.3	3.3
2025/07/16 09:56:10	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	350.0	3.5	3.5
2025/07/16 09:56:11	1014.5	1.0	26.9	27.0	79.0	78.0	191.0	341.0	3.5	3.5
2025/07/16 09:56:12	1014.5	1.0	26.9	27.0	79.0	78.0	188.0	338.0	3.6	3.6
2025/07/16 09:56:13	1014.5	1.0	26.9	27.0	79.0	78.0	189.0	339.0	3.7	3.7
2025/07/16 09:56:14	1014.5	1.0	26.9	27.0	79.0	79.0	193.0	343.0	3.8	3.8
2025/07/16 09:56:15	1014.5	1.0	26.9	27.0	79.0	79.0	198.0	348.0	3.8	3.8
2025/07/16 09:56:16	1014.5	1.0	26.9	27.0	79.0	79.0	203.0	353.0	3.6	3.6
2025/07/16 09:56:17	1014.5	1.0	26.9	27.0	79.0	79.0	203.0	353.0	3.5	3.8
2025/07/16 09:56:18	1014.5	1.0	26.9	27.0	79.0	79.0	201.0	352.0	3.7	4.0
2025/07/16 09:56:19	1014.5	1.0	26.9	27.0	79.0	79.0	203.0	353.0	3.8	4.1
2025/07/16 09:56:20	1014.5	1.0	26.9	27.0	79.0	79.0	205.0	356.0	3.3	3.6
2025/07/16 09:56:21	1014.5	1.0	26.9	27.0	79.0	79.0	210.0	360.0	3.1	3.1
2025/07/16 09:56:22	1014.5	1.0	26.9	27.0	79.0	79.0	207.0	357.0	3.1	3.1
2025/07/16 09:56:23	1014.5	1.0	26.9	27.0	79.0	79.0	201.0	351.0	3.8	3.8
2025/07/16 09:56:24	1014.5	1.0	26.9	27.0	79.0	79.0	200.0	350.0	4.3	4.3
2025/07/16 09:56:25	1014.5	1.0	26.9	27.0	79.0	79.0	198.0	349.0	4.0	4.3
2025/07/16 09:56:26	1014.5	1.0	26.9	27.0	79.0	79.0	198.0	349.0	3.7	4.0
2025/07/16 09:56:27	1014.5	1.0	26.9	27.0	79.0	79.0	193.0	345.0	3.3	3.5
2025/07/16 09:56:28	1014.5	1.0	26.9	27.0	79.0	79.0	193.0	344.0	3.5	3.5
2025/07/16 09:56:29	1014.5	1.0	26.9	27.0	79.0	79.0	197.0	347.0	3.6	3.6
2025/07/16 09:56:30	1014.5	1.0	26.9	27.0	79.0	79.0	202.0	352.0	4.0	4.0
2025/07/16 09:56:31	1014.5	1.0	26.9	27.0	79.0	79.0	203.0	353.0	4.1	4.1
2025/07/16 09:56:32	1014.5	1.0	26.9	27.0	79.0	78.0	204.0	354.0	3.8	3.8
2025/07/16 09:56:33	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:56:34	1014.5	1.0	26.9	27.0	79.0	78.0	207.0	358.0	3.3	3.6
2025/07/16 09:56:35	1014.5	1.0	26.9	27.0	79.0	78.0	204.0	355.0	3.5	3.5
2025/07/16 09:56:36	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	350.0	3.6	3.6
2025/07/16 09:56:37	1014.5	1.0	26.9	27.0	79.0	78.0	194.0	344.0	3.8	3.8
2025/07/16 09:56:38	1014.5	1.0	26.9	27.0	79.0	78.0	192.0	343.0	4.0	4.0
2025/07/16 09:56:39	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	346.0	4.0	4.0
2025/07/16 09:56:40	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	352.0	3.8	3.8
2025/07/16 09:56:41	1014.5	1.0	26.9	27.0	79.0	78.0	203.0	353.0	3.6	3.6
2025/07/16 09:56:42	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:56:43	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.1	3.4
2025/07/16 09:56:44	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.2	3.5
2025/07/16 09:56:45	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	352.0	3.5	3.8
2025/07/16 09:56:46	1014.5	1.0	26.9	27.0	79.0	78.0	203.0	353.0	3.7	4.0
2025/07/16 09:56:47	1014.5	1.0	26.9	27.0	79.0	78.0	203.0	354.0	3.6	3.9
2025/07/16 09:56:48	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	351.0	3.6	3.6
2025/07/16 09:56:49	1014.5	1.0	26.9	27.0	79.0	78.0	198.0	349.0	3.3	3.3
2025/07/16 09:56:50	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	348.0	3.5	3.5
2025/07/16 09:56:51	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	350.0	3.7	3.7
2025/07/16 09:56:52	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	352.0	3.8	3.8
2025/07/16 09:56:53	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.5	3.8
2025/07/16 09:56:54	1014.5	1.0	26.9	27.0	79.0	78.0	203.0	354.0	3.2	3.5
2025/07/16 09:56:55	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	353.0	2.9	3.2
2025/07/16 09:56:56	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	351.0	3.1	3.1
2025/07/16 09:56:57	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.3	3.3
2025/07/16 09:56:58	1014.5	1.0	26.9	27.0	79.0	78.0	203.0	354.0	3.5	3.5
2025/07/16 09:56:59	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	352.0	3.5	3.5
2025/07/16 09:57:00	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	347.0	3.7	3.7
2025/07/16 09:57:01	1014.5	1.0	26.9	27.0	79.0	78.0	193.0	344.0	4.0	4.0
2025/07/16 09:57:02	1014.5	1.0	26.9	27.0	79.0	78.0	193.0	345.0	3.9	4.2
2025/07/16 09:57:03	1014.5	1.0	26.9	27.0	79.0	78.0	193.0	346.0	3.5	4.0
2025/07/16 09:57:04	1014.5	1.0	26.9	27.0	79.0	78.0	198.0	350.0	3.0	3.4
2025/07/16 09:57:05	1014.5	1.0	26.9	27.0	79.0	78.0	205.0	357.0	3.1	3.1
2025/07/16 09:57:06	1014.5	1.0	26.9	27.0	78.0	78.0	209.0	360.0	3.8	3.8
2025/07/16 09:57:07	1014.5	1.0	26.9	27.0	78.0	78.0	205.0	356.0	4.1	4.1
2025/07/16 09:57:08	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	352.0	3.6	3.9
2025/07/16 09:57:09	1014.5	1.0	26.9	27.0	79.0	79.0	199.0	350.0	3.4	3.7
2025/07/16 09:57:10	1014.5	1.0	26.9	27.0	79.0	79.0	199.0	349.0	3.7	3.7
2025/07/16 09:57:11	1014.5	1.0	26.9	27.0	79.0	79.0	197.0	347.0	3.9	3.9
2025/07/16 09:57:12	1014.5	1.0	26.9	27.0	79.0	79.0	197.0	348.0	3.7	4.0
2025/07/16 09:57:13	1014.5	1.0	26.9	27.0	79.0	79.0	197.0	348.0	4.0	4.0
2025/07/16 09:57:14	1014.5	1.0	26.9	27.0	79.0	79.0	195.0	346.0	3.6	3.6
2025/07/16 09:57:15	1014.5	1.0	26.9	27.0	79.0	79.0	200.0	351.0	3.2	3.2
2025/07/16 09:57:16	1014.5	1.0	26.9	27.0	79.0	79.0	202.0	353.0	3.6	3.6
2025/07/16 09:57:17	1014.5	1.0	26.9	27.0	79.0	79.0	207.0	358.0	3.9	3.9
2025/07/16 09:57:18	1014.5	1.0	26.9	27.0	79.0	79.0	207.0	357.0	3.5	3.8
2025/07/16 09:57:19	1014.5	1.0	26.9	27.0	79.0	79.0	206.0	357.0	3.2	3.5
2025/07/16 09:57:20	1014.5	1.0	26.9	27.0	79.0	79.0	202.0	353.0	3.3	3.3
2025/07/16 09:57:21	1014.5	1.0	26.9	27.0	79.0	79.0	196.0	347.0	3.1	3.1
2025/07/16 09:57:22	1014.5	1.0	26.9	27.0	79.0	79.0	193.0	344.0	3.4	3.4
2025/07/16 09:57:23	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:57:24	1014.5	1.0	26.9	27.0	79.0	79.0	195.0	346.0	3.9	3.9
2025/07/16 09:57:25	1014.5	1.0	26.9	27.0	79.0	79.0	196.0	347.0	4.0	4.0
2025/07/16 09:57:26	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	347.0	3.3	3.3
2025/07/16 09:57:27	1014.5	1.0	26.9	27.0	79.0	78.0	195.0	346.0	3.4	3.4
2025/07/16 09:57:28	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	348.0	3.7	3.7
2025/07/16 09:57:29	1014.5	1.0	26.9	27.0	79.0	78.0	199.0	350.0	3.7	3.7
2025/07/16 09:57:30	1014.5	1.0	26.9	27.0	79.0	78.0	199.0	351.0	3.3	3.6
2025/07/16 09:57:31	1014.5	1.0	26.9	27.0	79.0	78.0	199.0	350.0	3.1	3.4
2025/07/16 09:57:32	1014.5	1.0	26.9	27.0	79.0	78.0	198.0	350.0	3.2	3.5
2025/07/16 09:57:33	1014.5	1.0	26.9	27.0	79.0	78.0	199.0	350.0	3.5	3.5
2025/07/16 09:57:34	1014.5	1.0	26.9	27.0	79.0	78.0	199.0	350.0	3.7	3.7
2025/07/16 09:57:35	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	347.0	3.9	3.9
2025/07/16 09:57:36	1014.5	1.0	26.9	27.0	79.0	78.0	191.0	343.0	3.9	4.1
2025/07/16 09:57:37	1014.5	1.0	26.9	27.0	79.0	78.0	192.0	343.0	4.1	4.1
2025/07/16 09:57:38	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:57:39	1014.5	1.0	26.9	27.0	79.0	78.0	192.0	344.0	3.8	4.0
2025/07/16 09:57:40	1014.5	1.0	26.9	27.0	79.0	78.0	195.0	346.0	3.7	3.7
2025/07/16 09:57:41	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:57:42	1014.5	1.0	26.9	27.0	79.0	78.0	195.0	346.0	3.6	3.6
2025/07/16 09:57:43	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:57:44	1014.5	1.0	26.9	27.0	79.0	78.0	198.0	349.0	3.9	3.9
2025/07/16 09:57:45	1014.5	1.0	26.9	27.0	79.0	78.0	199.0	350.0	4.1	4.1
2025/07/16 09:57:46	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	348.0	3.9	3.9
2025/07/16 09:57:47	1014.5	1.0	26.9	27.0	79.0	78.0	193.0	346.0	3.4	3.6
2025/07/16 09:57:48	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:57:49	1014.5	1.0	26.9	27.0	79.0	78.0	195.0	348.0	3.1	3.4
2025/07/16 09:57:50	1014.5	1.0	26.9	27.0	79.0	78.0	200.0	352.0	3.3	3.6
2025/07/16 09:57:51	1014.5	1.0	26.9	27.0	79.0	78.0	202.0	353.0	3.6	3.6
2025/07/16 09:57:52	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	349.0	3.3	3.3
2025/07/16 09:57:53	1014.5	1.0	26.9	27.0	78.0	78.0	193.0	345.0	3.2	3.2
2025/07/16 09:57:54	1014.5	1.0	26.9	27.0	78.0	78.0	193.0	346.0	3.3	3.5
2025/07/16 09:57:55	1014.5	1.0	26.9	27.0	78.0	78.0	199.0	351.0	3.7	4.0
2025/07/16 09:57:56	1014.5	1.0	26.9	27.0	78.0	78.0	203.0	355.0	3.8	4.1
2025/07/16 09:57:57	1014.5	1.0	26.9	27.0	78.0	78.0	203.0	355.0	3.5	3.8
2025/07/16 09:57:58	1014.5	1.0	26.9	27.0	78.0	78.0	204.0	356.0	3.2	3.2
2025/07/16 09:57:59	1014.5	1.0	26.9	27.0	78.0	78.0	200.0	352.0	2.8	2.8
2025/07/16 09:58:00	1014.5	1.0	26.9	27.0	78.0	78.0	195.0	347.0	3.1	3.1
2025/07/16 09:58:01	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:58:02	1014.5	1.0	26.9	27.0	78.0	78.0	194.0	346.0	3.8	3.8
2025/07/16 09:58:03	1014.5	1.0	26.9	27.0	78.0	78.0	194.0	347.0	3.8	4.0
2025/07/16 09:58:04	1014.5	1.0	26.9	27.0	79.0	78.0	195.0	348.0	3.4	3.7
2025/07/16 09:58:05	1014.5	1.0	26.9	27.0	79.0	78.0	198.0	351.0	2.7	3.0
2025/07/16 09:58:06	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:58:07	1014.5	1.0	26.9	27.0	78.0	78.0	200.0	352.0	3.0	3.3
2025/07/16 09:58:08	1014.5	1.0	26.9	27.0	78.0	78.0	201.0	353.0	3.4	3.7
2025/07/16 09:58:09	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	350.0	3.5	3.8
2025/07/16 09:58:10	1014.5	1.0	26.9	27.0	79.0	78.0	190.0	344.0	3.1	3.5
2025/07/16 09:58:11	1014.5	1.0	26.9	27.0	78.0	78.0	188.0	343.0	3.0	3.4
2025/07/16 09:58:12	1014.5	1.0	26.9	27.0	78.0	78.0	194.0	348.0	3.1	3.4
2025/07/16 09:58:13	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	353.0	3.5	3.5
2025/07/16 09:58:14	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	353.0	3.4	3.4
2025/07/16 09:58:15	1014.5	1.0	26.9	26.9	79.0	78.0	200.0	352.0	3.0	3.3
2025/07/16 09:58:16	1014.5	1.0	26.9	26.9	79.0	78.0	200.0	352.0	3.1	3.4
2025/07/16 09:58:17	1014.5	1.0	26.9	26.9	79.0	78.0	199.0	352.0	3.0	3.3
2025/07/16 09:58:18	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:58:19	1014.5	1.0	26.9	26.9	78.0	78.0	198.0	350.0	3.4	3.4
2025/07/16 09:58:20	1014.5	1.0	26.9	26.9	78.0	78.0	194.0	347.0	3.5	3.5
2025/07/16 09:58:21	1014.5	1.0	26.9	26.9	78.0	78.0	191.0	345.0	3.4	3.6
2025/07/16 09:58:22	1014.5	1.0	26.9	26.9	79.0	78.0	193.0	347.0	3.6	3.8
2025/07/16 09:58:23	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	349.0	3.7	3.7
2025/07/16 09:58:24	1014.5	1.0	26.9	27.0	79.0	78.0	199.0	351.0	3.7	3.7
2025/07/16 09:58:25	1014.5	1.0	26.9	27.0	78.0	78.0	201.0	353.0	3.7	3.7
2025/07/16 09:58:26	1014.5	1.0	26.9	27.0	78.0	78.0	197.0	349.0	3.7	3.7
2025/07/16 09:58:27	1014.5	1.0	26.9	27.0	78.0	78.0	197.0	350.0	3.7	3.7
2025/07/16 09:58:28	1014.5	1.0	26.9	27.0	78.0	78.0	197.0	350.0	3.2	3.5
2025/07/16 09:58:29	1014.5	1.0	26.9	27.0	78.0	78.0	199.0	351.0	3.1	3.1
2025/07/16 09:58:30	1014.5	1.0	26.9	27.0	79.0	78.0	203.0	356.0	2.9	2.9
2025/07/16 09:58:31	1014.5	1.0	26.9	27.0	79.0	78.0	204.0	356.0	2.9	2.9
2025/07/16 09:58:32	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	353.0	3.5	3.5
2025/07/16 09:58:33	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	349.0	3.6	3.9
2025/07/16 09:58:34	1014.5	1.0	26.9	27.0	78.0	78.0	195.0	348.0	3.4	3.7
2025/07/16 09:58:35	1014.5	1.0	26.9	27.0	78.0	78.0	195.0	347.0	3.3	3.3
2025/07/16 09:58:36	1014.5	1.0	26.9	27.0	78.0	78.0	190.0	345.0	3.1	3.3
2025/07/16 09:58:37	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:58:38	1014.5	1.0	26.9	27.0	78.0	78.0	187.0	342.0	3.0	3.3
2025/07/16 09:58:39	1014.5	1.0	26.9	27.0	78.0	78.0	189.0	343.0	3.2	3.4
2025/07/16 09:58:40	1014.5	1.0	26.9	27.0	78.0	78.0	201.0	353.0	3.5	3.5
2025/07/16 09:58:41	1014.5	1.0	26.9	27.0	78.0	78.0	205.0	358.0	3.0	3.3
2025/07/16 09:58:42	1014.5	1.0	26.9	27.0	79.0	78.0	207.0	360.0	2.8	3.1
2025/07/16 09:58:43	1014.5	1.0	26.9	27.0	79.0	78.0	206.0	359.0	3.1	3.1
2025/07/16 09:58:44	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:58:45	1014.5	1.0	26.9	27.0	79.0	78.0	201.0	354.0	3.1	3.1
2025/07/16 09:58:46	1014.5	1.0	26.9	27.0	78.0	78.0	193.0	346.0	3.2	3.2
2025/07/16 09:58:47	1014.5	1.0	26.9	27.0	78.0	78.0	188.0	341.0	3.2	3.2
2025/07/16 09:58:48	1014.5	1.0	26.9	27.0	78.0	78.0	187.0	341.0	3.3	3.5
2025/07/16 09:58:49	1014.5	1.0	26.9	27.0	79.0	78.0	190.0	344.0	3.5	3.8
2025/07/16 09:58:50	1014.5	1.0	26.9	27.0	79.0	78.0	194.0	348.0	3.0	3.3
2025/07/16 09:58:51	1014.5	1.0	26.9	27.0	79.0	78.0	196.0	349.0	2.9	2.9
2025/07/16 09:58:52	#	#	#	#	#	#	#	#	#	#
2025/07/16 09:58:53	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	350.0	2.8	2.8
2025/07/16 09:58:54	1014.5	1.0	26.9	27.0	79.0	78.0	197.0	350.0	3.1	3.1
2025/07/16 09:58:55	1014.5	1.0	26.9	27.0	79.0	78.0	195.0	348.0	3.3	3.3
2025/07/16 09:58:56	1014.5	1.0	26.9	27.0	79.0	78.0	192.0	346.0	3.2	3.5
2025/07/16 09:58:57	1014.5	1.0	26.9	27.0	78.0	78.0	193.0	347.0	3.1	3.4
2025/07/16 09:58:58	1014.5	1.0	26.9	27.0	78.0	78.0	194.0	348.0	2.7	3.1
2025/07/16 09:58:59	1014.5	1.0	26.9	27.0	78.0	78.0	196.0	350.0	2.5	2.8
2025/07/16 09:59:00	1014.5	1.0	26.9	27.0	78.0	78.0	197.0	350.0	2.7	2.7
