Date; Target(°C); Sensor(°C)
Jul 11 2025 12:08:33 PM; 24,461; 28,136
Jul 11 2025 12:08:34 PM; 24,406; 28,138
Jul 11 2025 12:08:35 PM; 24,252; 28,138
Jul 11 2025 12:08:36 PM; 24,209; 28,139
Jul 11 2025 12:08:37 PM; 24,216; 28,14
Jul 11 2025 12:08:38 PM; 24,261; 28,141
Jul 11 2025 12:08:39 PM; 24,397; 28,142
Jul 11 2025 12:08:40 PM; 24,281; 28,142
Jul 11 2025 12:08:41 PM; 24,357; 28,143
Jul 11 2025 12:08:42 PM; 24,276; 28,144
Jul 11 2025 12:08:43 PM; 24,286; 28,144
Jul 11 2025 12:08:44 PM; 24,284; 28,144
Jul 11 2025 12:08:45 PM; 24,341; 28,145
Jul 11 2025 12:08:46 PM; 24,448; 28,145
Jul 11 2025 12:08:47 PM; 24,43; 28,146
Jul 11 2025 12:08:48 PM; 24,427; 28,146
Jul 11 2025 12:08:49 PM; 24,466; 28,147
Jul 11 2025 12:08:50 PM; 24,378; 28,147
Jul 11 2025 12:08:51 PM; 24,328; 28,148
Jul 11 2025 12:08:52 PM; 24,313; 28,149
Jul 11 2025 12:08:53 PM; 24,286; 28,15
Jul 11 2025 12:08:54 PM; 24,257; 28,15
Jul 11 2025 12:08:55 PM; 24,372; 28,151
Jul 11 2025 12:08:56 PM; 24,4; 28,151
Jul 11 2025 12:08:57 PM; 24,464; 28,152
Jul 11 2025 12:08:58 PM; 24,496; 28,153
Jul 11 2025 12:08:59 PM; 24,371; 28,153
Jul 11 2025 12:09:00 PM; 24,456; 28,154
Jul 11 2025 12:09:01 PM; 24,388; 28,154
Jul 11 2025 12:09:02 PM; 24,417; 28,155
Jul 11 2025 12:09:03 PM; 24,395; 28,155
Jul 11 2025 12:09:04 PM; 24,38; 28,156
Jul 11 2025 12:09:05 PM; 24,361; 28,156
Jul 11 2025 12:09:06 PM; 24,352; 28,156
Jul 11 2025 12:09:07 PM; 24,457; 28,157
Jul 11 2025 12:09:08 PM; 24,357; 28,158
Jul 11 2025 12:09:09 PM; 24,269; 28,158
Jul 11 2025 12:09:10 PM; 24,439; 28,158
Jul 11 2025 12:09:11 PM; 24,512; 28,159
Jul 11 2025 12:09:12 PM; 24,604; 28,159
Jul 11 2025 12:09:13 PM; 25,436; 28,16
Jul 11 2025 12:09:14 PM; 24,896; 28,16
Jul 11 2025 12:09:15 PM; 24,658; 28,16
Jul 11 2025 12:09:16 PM; 24,617; 28,16
Jul 11 2025 12:09:17 PM; 24,426; 28,161
Jul 11 2025 12:09:18 PM; 24,451; 28,161
Jul 11 2025 12:09:19 PM; 26,401; 28,161
Jul 11 2025 12:09:20 PM; 25,394; 28,161
Jul 11 2025 12:09:21 PM; 25,456; 28,161
Jul 11 2025 12:09:22 PM; 25,222; 28,161
Jul 11 2025 12:09:23 PM; 25,178; 28,161
Jul 11 2025 12:09:24 PM; 25,59; 28,161
Jul 11 2025 12:09:25 PM; 25,413; 28,161
Jul 11 2025 12:09:26 PM; 25,238; 28,161
Jul 11 2025 12:09:27 PM; 25,525; 28,162
Jul 11 2025 12:09:28 PM; 25,976; 28,162
Jul 11 2025 12:09:29 PM; 26,075; 28,162
Jul 11 2025 12:09:30 PM; 26,766; 28,162
Jul 11 2025 12:09:31 PM; 26,722; 28,162
Jul 11 2025 12:09:32 PM; 24,45; 28,162
Jul 11 2025 12:09:33 PM; 24,342; 28,162
Jul 11 2025 12:09:34 PM; 25,414; 28,163
Jul 11 2025 12:09:35 PM; 27,165; 28,163
Jul 11 2025 12:09:36 PM; 27,015; 28,163
Jul 11 2025 12:09:37 PM; 26,403; 28,163
Jul 11 2025 12:09:38 PM; 25,75; 28,162
Jul 11 2025 12:09:39 PM; 25,896; 28,163
Jul 11 2025 12:09:40 PM; 26,308; 28,163
Jul 11 2025 12:09:41 PM; 25,995; 28,163
Jul 11 2025 12:09:42 PM; 25,483; 28,163
Jul 11 2025 12:09:43 PM; 24,962; 28,163
Jul 11 2025 12:09:44 PM; 25,071; 28,163
Jul 11 2025 12:09:45 PM; 24,886; 28,163
Jul 11 2025 12:09:46 PM; 24,604; 28,163
Jul 11 2025 12:09:47 PM; 24,925; 28,164
Jul 11 2025 12:09:48 PM; 24,975; 28,164
Jul 11 2025 12:09:49 PM; 25,154; 28,164
Jul 11 2025 12:09:50 PM; 25,372; 28,165
Jul 11 2025 12:09:51 PM; 25,273; 28,165
Jul 11 2025 12:09:52 PM; 25,083; 28,165
Jul 11 2025 12:09:53 PM; 25,055; 28,166
Jul 11 2025 12:09:54 PM; 25,346; 28,166
Jul 11 2025 12:09:55 PM; 25,692; 28,167
Jul 11 2025 12:09:56 PM; 25,422; 28,167
Jul 11 2025 12:09:57 PM; 25,276; 28,168
Jul 11 2025 12:09:58 PM; 25,301; 28,168
Jul 11 2025 12:09:59 PM; 25,239; 28,169
Jul 11 2025 12:10:00 PM; 25,468; 28,17
Jul 11 2025 12:10:01 PM; 25,782; 28,17
Jul 11 2025 12:10:02 PM; 26,006; 28,17
Jul 11 2025 12:10:03 PM; 25,954; 28,171
Jul 11 2025 12:10:04 PM; 25,816; 28,172
Jul 11 2025 12:10:05 PM; 25,962; 28,173
Jul 11 2025 12:10:06 PM; 25,851; 28,173
Jul 11 2025 12:10:07 PM; 25,963; 28,174
Jul 11 2025 12:10:08 PM; 25,774; 28,175
Jul 11 2025 12:10:09 PM; 26,32; 28,175
Jul 11 2025 12:10:10 PM; 25,595; 28,176
Jul 11 2025 12:10:11 PM; 24,577; 28,176
Jul 11 2025 12:10:12 PM; 24,505; 28,176
Jul 11 2025 12:10:13 PM; 24,461; 28,177
Jul 11 2025 12:10:14 PM; 24,512; 28,178
Jul 11 2025 12:10:15 PM; 24,598; 28,178
Jul 11 2025 12:10:16 PM; 24,567; 28,179
Jul 11 2025 12:10:17 PM; 24,593; 28,18
Jul 11 2025 12:10:18 PM; 24,587; 28,18
Jul 11 2025 12:10:19 PM; 24,604; 28,181
Jul 11 2025 12:10:20 PM; 24,673; 28,182
Jul 11 2025 12:10:21 PM; 24,771; 28,183
Jul 11 2025 12:10:22 PM; 24,71; 28,184
Jul 11 2025 12:10:23 PM; 24,544; 28,185
Jul 11 2025 12:10:24 PM; 24,423; 28,186
Jul 11 2025 12:10:25 PM; 24,298; 28,186
Jul 11 2025 12:10:26 PM; 24,38; 28,187
Jul 11 2025 12:10:27 PM; 24,466; 28,188
Jul 11 2025 12:10:28 PM; 24,561; 28,189
Jul 11 2025 12:10:29 PM; 24,615; 28,189
Jul 11 2025 12:10:30 PM; 24,531; 28,19
Jul 11 2025 12:10:31 PM; 24,55; 28,19
Jul 11 2025 12:10:32 PM; 24,736; 28,19
Jul 11 2025 12:10:33 PM; 25,937; 28,191
Jul 11 2025 12:10:34 PM; 26,946; 28,192
Jul 11 2025 12:10:35 PM; 26,412; 28,193
Jul 11 2025 12:10:36 PM; 26,138; 28,194
Jul 11 2025 12:10:37 PM; 26,191; 28,194
Jul 11 2025 12:10:38 PM; 26,454; 28,195
Jul 11 2025 12:10:39 PM; 26,362; 28,195
Jul 11 2025 12:10:40 PM; 26,18; 28,196
Jul 11 2025 12:10:41 PM; 26,308; 28,197
Jul 11 2025 12:10:42 PM; 26,46; 28,198
Jul 11 2025 12:10:43 PM; 26,288; 28,199
Jul 11 2025 12:10:44 PM; 26,289; 28,2
Jul 11 2025 12:10:45 PM; 26,305; 28,201
Jul 11 2025 12:10:46 PM; 26,562; 28,202
Jul 11 2025 12:10:47 PM; 26,68; 28,203
Jul 11 2025 12:10:48 PM; 27,314; 28,204
Jul 11 2025 12:10:49 PM; 26,898; 28,205
Jul 11 2025 12:10:50 PM; 26,36; 28,206
Jul 11 2025 12:10:51 PM; 26,055; 28,207
Jul 11 2025 12:10:52 PM; 26,053; 28,208
Jul 11 2025 12:10:53 PM; 25,887; 28,209
Jul 11 2025 12:10:54 PM; 25,652; 28,21
Jul 11 2025 12:10:55 PM; 25,531; 28,211
Jul 11 2025 12:10:56 PM; 25,476; 28,212
Jul 11 2025 12:10:57 PM; 24,735; 28,212
Jul 11 2025 12:10:58 PM; 24,839; 28,212
Jul 11 2025 12:10:59 PM; 25,288; 28,214
Jul 11 2025 12:11:00 PM; 24,816; 28,214
Jul 11 2025 12:11:01 PM; 24,194; 28,215
Jul 11 2025 12:11:02 PM; 23,793; 28,215
Jul 11 2025 12:11:03 PM; 23,547; 28,217
Jul 11 2025 12:11:04 PM; 23,468; 28,217
Jul 11 2025 12:11:05 PM; 23,236; 28,218
Jul 11 2025 12:11:06 PM; 23,161; 28,219
Jul 11 2025 12:11:07 PM; 22,977; 28,22
Jul 11 2025 12:11:08 PM; 22,888; 28,221
Jul 11 2025 12:11:09 PM; 22,828; 28,222
Jul 11 2025 12:11:10 PM; 22,736; 28,223
Jul 11 2025 12:11:11 PM; 22,747; 28,224
Jul 11 2025 12:11:12 PM; 22,703; 28,224
Jul 11 2025 12:11:13 PM; 22,653; 28,226
Jul 11 2025 12:11:14 PM; 22,545; 28,226
Jul 11 2025 12:11:15 PM; 22,333; 28,227
Jul 11 2025 12:11:16 PM; 22,296; 28,228
Jul 11 2025 12:11:17 PM; 22,293; 28,228
Jul 11 2025 12:11:18 PM; 22,203; 28,229
Jul 11 2025 12:11:19 PM; 22,2; 28,229
Jul 11 2025 12:11:20 PM; 22,203; 28,229
Jul 11 2025 12:11:21 PM; 22,184; 28,229
Jul 11 2025 12:11:22 PM; 22,139; 28,23
Jul 11 2025 12:11:23 PM; 22,094; 28,229
Jul 11 2025 12:11:24 PM; 22,001; 28,23
Jul 11 2025 12:11:25 PM; 21,924; 28,23
Jul 11 2025 12:11:26 PM; 21,857; 28,231
Jul 11 2025 12:11:27 PM; 21,796; 28,231
Jul 11 2025 12:11:28 PM; 21,654; 28,232
Jul 11 2025 12:11:29 PM; 21,599; 28,232
Jul 11 2025 12:11:30 PM; 21,516; 28,233
Jul 11 2025 12:11:31 PM; 21,445; 28,234
Jul 11 2025 12:11:32 PM; 21,27; 28,234
Jul 11 2025 12:11:33 PM; 21,179; 28,234
Jul 11 2025 12:11:34 PM; 21,004; 28,235
Jul 11 2025 12:11:35 PM; 21,057; 28,235
Jul 11 2025 12:11:36 PM; 21,09; 28,236
Jul 11 2025 12:11:37 PM; 21,123; 28,237
Jul 11 2025 12:11:38 PM; 21,156; 28,237
Jul 11 2025 12:11:39 PM; 21,362; 28,238
Jul 11 2025 12:11:40 PM; 21,486; 28,239
Jul 11 2025 12:11:41 PM; 21,642; 28,24
Jul 11 2025 12:11:42 PM; 21,776; 28,241
Jul 11 2025 12:11:43 PM; 21,803; 28,242
Jul 11 2025 12:11:44 PM; 21,821; 28,243
Jul 11 2025 12:11:45 PM; 21,757; 28,244
Jul 11 2025 12:11:46 PM; 21,778; 28,245
Jul 11 2025 12:11:47 PM; 21,847; 28,247
Jul 11 2025 12:11:48 PM; 21,932; 28,248
Jul 11 2025 12:11:49 PM; 22,136; 28,249
Jul 11 2025 12:11:50 PM; 22,247; 28,25
Jul 11 2025 12:11:51 PM; 22,405; 28,25
Jul 11 2025 12:11:52 PM; 22,429; 28,251
Jul 11 2025 12:11:53 PM; 22,59; 28,252
Jul 11 2025 12:11:54 PM; 22,68; 28,253
Jul 11 2025 12:11:55 PM; 22,73; 28,254
Jul 11 2025 12:11:56 PM; 22,839; 28,255
Jul 11 2025 12:11:57 PM; 22,827; 28,255
Jul 11 2025 12:11:58 PM; 23,02; 28,256
Jul 11 2025 12:11:59 PM; 23,129; 28,256
Jul 11 2025 12:12:00 PM; 23,232; 28,257
Jul 11 2025 12:12:01 PM; 23,321; 28,258
Jul 11 2025 12:12:02 PM; 23,36; 28,259
Jul 11 2025 12:12:03 PM; 23,392; 28,259
Jul 11 2025 12:12:04 PM; 23,539; 28,259
Jul 11 2025 12:12:05 PM; 23,628; 28,26
Jul 11 2025 12:12:06 PM; 23,787; 28,26
Jul 11 2025 12:12:07 PM; 24,088; 28,26
Jul 11 2025 12:12:08 PM; 24,318; 28,26
Jul 11 2025 12:12:09 PM; 24,451; 28,261
Jul 11 2025 12:12:10 PM; 24,391; 28,26
Jul 11 2025 12:12:11 PM; 24,36; 28,261
Jul 11 2025 12:12:12 PM; 24,329; 28,261
Jul 11 2025 12:12:13 PM; 24,386; 28,261
Jul 11 2025 12:12:14 PM; 24,465; 28,261
Jul 11 2025 12:12:15 PM; 24,49; 28,262
Jul 11 2025 12:12:16 PM; 24,44; 28,262
Jul 11 2025 12:12:17 PM; 24,413; 28,263
Jul 11 2025 12:12:18 PM; 24,378; 28,263
Jul 11 2025 12:12:19 PM; 24,488; 28,263
Jul 11 2025 12:12:20 PM; 24,596; 28,263
Jul 11 2025 12:12:21 PM; 24,659; 28,264
Jul 11 2025 12:12:22 PM; 24,568; 28,264
Jul 11 2025 12:12:23 PM; 24,48; 28,264
Jul 11 2025 12:12:24 PM; 24,591; 28,265
Jul 11 2025 12:12:25 PM; 24,557; 28,266
Jul 11 2025 12:12:26 PM; 24,548; 28,266
Jul 11 2025 12:12:27 PM; 24,574; 28,267
Jul 11 2025 12:12:28 PM; 24,562; 28,268
Jul 11 2025 12:12:29 PM; 24,598; 28,269
Jul 11 2025 12:12:30 PM; 24,624; 28,27
Jul 11 2025 12:12:31 PM; 24,697; 28,27
Jul 11 2025 12:12:32 PM; 24,72; 28,271
Jul 11 2025 12:12:33 PM; 24,62; 28,272
Jul 11 2025 12:12:34 PM; 24,668; 28,273
Jul 11 2025 12:12:35 PM; 24,666; 28,274
Jul 11 2025 12:12:36 PM; 24,655; 28,275
Jul 11 2025 12:12:37 PM; 24,675; 28,276
Jul 11 2025 12:12:38 PM; 24,635; 28,278
Jul 11 2025 12:12:39 PM; 24,637; 28,279
Jul 11 2025 12:12:40 PM; 24,676; 28,28
Jul 11 2025 12:12:41 PM; 24,692; 28,282
Jul 11 2025 12:12:42 PM; 24,788; 28,282
Jul 11 2025 12:12:43 PM; 24,814; 28,284
Jul 11 2025 12:12:44 PM; 24,743; 28,285
Jul 11 2025 12:12:45 PM; 24,638; 28,287
Jul 11 2025 12:12:46 PM; 24,567; 28,288
Jul 11 2025 12:12:47 PM; 24,625; 28,289
Jul 11 2025 12:12:48 PM; 24,507; 28,291
Jul 11 2025 12:12:49 PM; 24,571; 28,292
Jul 11 2025 12:12:50 PM; 24,66; 28,293
Jul 11 2025 12:12:51 PM; 24,683; 28,294
Jul 11 2025 12:12:52 PM; 24,637; 28,295
Jul 11 2025 12:12:53 PM; 24,55; 28,296
Jul 11 2025 12:12:54 PM; 24,567; 28,297
Jul 11 2025 12:12:55 PM; 24,517; 28,298
Jul 11 2025 12:12:56 PM; 24,528; 28,299
Jul 11 2025 12:12:57 PM; 24,608; 28,3
Jul 11 2025 12:12:58 PM; 24,665; 28,301
Jul 11 2025 12:12:59 PM; 24,722; 28,301
Jul 11 2025 12:13:00 PM; 24,73; 28,303
Jul 11 2025 12:13:01 PM; 24,715; 28,304
Jul 11 2025 12:13:02 PM; 24,625; 28,305
Jul 11 2025 12:13:03 PM; 24,642; 28,306
Jul 11 2025 12:13:04 PM; 24,618; 28,307
Jul 11 2025 12:13:05 PM; 24,725; 28,308
Jul 11 2025 12:13:06 PM; 24,692; 28,309
Jul 11 2025 12:13:07 PM; 24,747; 28,311
Jul 11 2025 12:13:08 PM; 24,704; 28,312
Jul 11 2025 12:13:09 PM; 24,74; 28,313
Jul 11 2025 12:13:10 PM; 24,659; 28,314
Jul 11 2025 12:13:11 PM; 24,658; 28,315
Jul 11 2025 12:13:12 PM; 24,74; 28,316
Jul 11 2025 12:13:13 PM; 24,735; 28,318
Jul 11 2025 12:13:14 PM; 24,752; 28,319
Jul 11 2025 12:13:15 PM; 24,744; 28,32
Jul 11 2025 12:13:16 PM; 24,695; 28,321
Jul 11 2025 12:13:17 PM; 24,655; 28,322
Jul 11 2025 12:13:18 PM; 24,641; 28,324
Jul 11 2025 12:13:19 PM; 24,598; 28,325
Jul 11 2025 12:13:20 PM; 24,671; 28,326
Jul 11 2025 12:13:21 PM; 24,795; 28,327
Jul 11 2025 12:13:22 PM; 24,717; 28,328
Jul 11 2025 12:13:23 PM; 24,659; 28,329
Jul 11 2025 12:13:24 PM; 24,588; 28,33
Jul 11 2025 12:13:25 PM; 24,639; 28,331
Jul 11 2025 12:13:26 PM; 24,687; 28,332
Jul 11 2025 12:13:27 PM; 24,754; 28,333
Jul 11 2025 12:13:28 PM; 24,818; 28,334
Jul 11 2025 12:13:29 PM; 24,803; 28,335
Jul 11 2025 12:13:30 PM; 24,719; 28,336
Jul 11 2025 12:13:31 PM; 24,667; 28,337
Jul 11 2025 12:13:32 PM; 24,642; 28,338
Jul 11 2025 12:13:33 PM; 24,675; 28,339
Jul 11 2025 12:13:34 PM; 24,698; 28,34
Jul 11 2025 12:13:35 PM; 24,797; 28,341
Jul 11 2025 12:13:36 PM; 24,757; 28,342
Jul 11 2025 12:13:37 PM; 24,771; 28,344
Jul 11 2025 12:13:38 PM; 24,788; 28,345
Jul 11 2025 12:13:39 PM; 24,83; 28,346
Jul 11 2025 12:13:40 PM; 24,862; 28,347
Jul 11 2025 12:13:41 PM; 24,905; 28,349
Jul 11 2025 12:13:42 PM; 24,837; 28,35
Jul 11 2025 12:13:43 PM; 24,753; 28,351
Jul 11 2025 12:13:44 PM; 24,736; 28,352
Jul 11 2025 12:13:45 PM; 24,722; 28,354
Jul 11 2025 12:13:46 PM; 24,751; 28,355
Jul 11 2025 12:13:47 PM; 24,756; 28,356
Jul 11 2025 12:13:48 PM; 24,861; 28,358
Jul 11 2025 12:13:49 PM; 24,714; 28,359
Jul 11 2025 12:13:50 PM; 24,754; 28,361
Jul 11 2025 12:13:51 PM; 24,711; 28,362
Jul 11 2025 12:13:52 PM; 24,766; 28,363
Jul 11 2025 12:13:53 PM; 24,786; 28,364
Jul 11 2025 12:13:54 PM; 24,824; 28,366
Jul 11 2025 12:13:55 PM; 24,797; 28,367
Jul 11 2025 12:13:56 PM; 24,732; 28,368
Jul 11 2025 12:13:57 PM; 24,664; 28,368
Jul 11 2025 12:13:58 PM; 24,467; 28,37
Jul 11 2025 12:13:59 PM; 24,49; 28,371
Jul 11 2025 12:14:00 PM; 24,633; 28,372
Jul 11 2025 12:14:01 PM; 24,69; 28,372
Jul 11 2025 12:14:02 PM; 24,659; 28,373
Jul 11 2025 12:14:03 PM; 24,534; 28,374
Jul 11 2025 12:14:04 PM; 24,446; 28,374
Jul 11 2025 12:14:05 PM; 24,544; 28,374
Jul 11 2025 12:14:06 PM; 24,643; 28,375
Jul 11 2025 12:14:07 PM; 24,691; 28,376
Jul 11 2025 12:14:08 PM; 24,704; 28,376
Jul 11 2025 12:14:09 PM; 24,692; 28,377
Jul 11 2025 12:14:10 PM; 24,616; 28,377
Jul 11 2025 12:14:11 PM; 24,626; 28,378
Jul 11 2025 12:14:12 PM; 24,536; 28,379
Jul 11 2025 12:14:13 PM; 24,597; 28,38
Jul 11 2025 12:14:14 PM; 24,559; 28,38
Jul 11 2025 12:14:15 PM; 24,635; 28,38
Jul 11 2025 12:14:16 PM; 24,635; 28,38
Jul 11 2025 12:14:17 PM; 24,504; 28,381
Jul 11 2025 12:14:18 PM; 24,526; 28,381
Jul 11 2025 12:14:19 PM; 24,561; 28,381
Jul 11 2025 12:14:20 PM; 24,542; 28,382
Jul 11 2025 12:14:21 PM; 24,65; 28,382
Jul 11 2025 12:14:22 PM; 24,656; 28,382
Jul 11 2025 12:14:23 PM; 24,66; 28,383
Jul 11 2025 12:14:24 PM; 24,695; 28,383
Jul 11 2025 12:14:25 PM; 24,673; 28,384
Jul 11 2025 12:14:26 PM; 24,699; 28,384
Jul 11 2025 12:14:27 PM; 24,744; 28,385
Jul 11 2025 12:14:28 PM; 24,593; 28,386
Jul 11 2025 12:14:29 PM; 24,563; 28,386
Jul 11 2025 12:14:30 PM; 24,614; 28,387
Jul 11 2025 12:14:31 PM; 24,718; 28,388
Jul 11 2025 12:14:32 PM; 24,766; 28,388
Jul 11 2025 12:14:33 PM; 24,779; 28,389
Jul 11 2025 12:14:34 PM; 24,683; 28,39
Jul 11 2025 12:14:35 PM; 24,58; 28,391
Jul 11 2025 12:14:36 PM; 24,65; 28,392
Jul 11 2025 12:14:37 PM; 24,648; 28,393
Jul 11 2025 12:14:38 PM; 24,725; 28,394
Jul 11 2025 12:14:39 PM; 24,826; 28,395
Jul 11 2025 12:14:40 PM; 24,676; 28,396
Jul 11 2025 12:14:41 PM; 24,602; 28,397
Jul 11 2025 12:14:42 PM; 24,48; 28,398
Jul 11 2025 12:14:43 PM; 24,525; 28,399
Jul 11 2025 12:14:44 PM; 24,611; 28,4
Jul 11 2025 12:14:45 PM; 24,672; 28,401
Jul 11 2025 12:14:46 PM; 24,698; 28,402
Jul 11 2025 12:14:47 PM; 24,67; 28,402
Jul 11 2025 12:14:48 PM; 24,693; 28,404
Jul 11 2025 12:14:49 PM; 24,673; 28,405
Jul 11 2025 12:14:50 PM; 24,78; 28,406
Jul 11 2025 12:14:51 PM; 24,756; 28,407
Jul 11 2025 12:14:52 PM; 24,619; 28,408
Jul 11 2025 12:14:53 PM; 24,636; 28,409
Jul 11 2025 12:14:54 PM; 24,7; 28,41
Jul 11 2025 12:14:55 PM; 24,676; 28,411
Jul 11 2025 12:14:56 PM; 24,681; 28,413
Jul 11 2025 12:14:57 PM; 24,764; 28,414
Jul 11 2025 12:14:58 PM; 24,743; 28,415
Jul 11 2025 12:14:59 PM; 24,716; 28,417
Jul 11 2025 12:15:00 PM; 24,702; 28,418
Jul 11 2025 12:15:01 PM; 24,691; 28,42
Jul 11 2025 12:15:02 PM; 24,793; 28,421
Jul 11 2025 12:15:03 PM; 24,694; 28,423
Jul 11 2025 12:15:04 PM; 24,714; 28,424
Jul 11 2025 12:15:05 PM; 24,716; 28,426
Jul 11 2025 12:15:06 PM; 24,698; 28,427
Jul 11 2025 12:15:07 PM; 24,652; 28,428
Jul 11 2025 12:15:08 PM; 24,704; 28,43
Jul 11 2025 12:15:09 PM; 25,044; 28,431
Jul 11 2025 12:15:10 PM; 24,672; 28,433
Jul 11 2025 12:15:11 PM; 24,564; 28,434
Jul 11 2025 12:15:12 PM; 24,642; 28,436
Jul 11 2025 12:15:13 PM; 24,614; 28,437
Jul 11 2025 12:15:14 PM; 24,669; 28,439
Jul 11 2025 12:15:15 PM; 24,664; 28,44
Jul 11 2025 12:15:16 PM; 24,561; 28,441
Jul 11 2025 12:15:17 PM; 24,581; 28,442
Jul 11 2025 12:15:18 PM; 24,465; 28,443
Jul 11 2025 12:15:19 PM; 24,451; 28,444
Jul 11 2025 12:15:20 PM; 24,638; 28,445
Jul 11 2025 12:15:21 PM; 24,658; 28,446
Jul 11 2025 12:15:22 PM; 24,602; 28,447
Jul 11 2025 12:15:23 PM; 24,572; 28,448
Jul 11 2025 12:15:24 PM; 24,576; 28,449
Jul 11 2025 12:15:25 PM; 24,647; 28,451
Jul 11 2025 12:15:26 PM; 24,717; 28,452
Jul 11 2025 12:15:27 PM; 24,772; 28,453
Jul 11 2025 12:15:28 PM; 24,672; 28,454
Jul 11 2025 12:15:29 PM; 24,557; 28,456
Jul 11 2025 12:15:30 PM; 24,499; 28,457
Jul 11 2025 12:15:31 PM; 24,512; 28,458
Jul 11 2025 12:15:32 PM; 24,489; 28,46
Jul 11 2025 12:15:33 PM; 24,499; 28,46
Jul 11 2025 12:15:34 PM; 24,507; 28,462
Jul 11 2025 12:15:35 PM; 24,476; 28,463
Jul 11 2025 12:15:36 PM; 24,493; 28,464
Jul 11 2025 12:15:37 PM; 24,469; 28,465
Jul 11 2025 12:15:38 PM; 24,527; 28,466
Jul 11 2025 12:15:39 PM; 24,512; 28,467
Jul 11 2025 12:15:40 PM; 24,393; 28,468
Jul 11 2025 12:15:41 PM; 24,34; 28,469
Jul 11 2025 12:15:42 PM; 24,404; 28,47
Jul 11 2025 12:15:43 PM; 24,484; 28,471
Jul 11 2025 12:15:44 PM; 24,535; 28,471
Jul 11 2025 12:15:45 PM; 24,451; 28,472
Jul 11 2025 12:15:46 PM; 24,303; 28,472
Jul 11 2025 12:15:47 PM; 24,329; 28,474
Jul 11 2025 12:15:48 PM; 24,301; 28,474
Jul 11 2025 12:15:49 PM; 24,415; 28,474
Jul 11 2025 12:15:50 PM; 24,35; 28,475
Jul 11 2025 12:15:51 PM; 24,215; 28,476
Jul 11 2025 12:15:52 PM; 24,367; 28,476
Jul 11 2025 12:15:53 PM; 24,459; 28,477
Jul 11 2025 12:15:54 PM; 24,551; 28,477
Jul 11 2025 12:15:55 PM; 24,627; 28,478
Jul 11 2025 12:15:56 PM; 24,615; 28,478
Jul 11 2025 12:15:57 PM; 24,528; 28,479
Jul 11 2025 12:15:58 PM; 24,412; 28,48
Jul 11 2025 12:15:59 PM; 24,33; 28,481
Jul 11 2025 12:16:00 PM; 24,356; 28,481
Jul 11 2025 12:16:01 PM; 24,215; 28,482
Jul 11 2025 12:16:02 PM; 24,212; 28,482
Jul 11 2025 12:16:03 PM; 24,228; 28,482
Jul 11 2025 12:16:04 PM; 24,235; 28,483
Jul 11 2025 12:16:05 PM; 24,428; 28,484
Jul 11 2025 12:16:06 PM; 24,541; 28,483
Jul 11 2025 12:16:07 PM; 24,538; 28,484
Jul 11 2025 12:16:08 PM; 24,501; 28,484
Jul 11 2025 12:16:09 PM; 24,357; 28,485
Jul 11 2025 12:16:10 PM; 24,452; 28,485
Jul 11 2025 12:16:11 PM; 24,471; 28,486
Jul 11 2025 12:16:12 PM; 24,589; 28,487
Jul 11 2025 12:16:13 PM; 24,52; 28,487
Jul 11 2025 12:16:14 PM; 24,514; 28,488
Jul 11 2025 12:16:15 PM; 24,493; 28,489
Jul 11 2025 12:16:16 PM; 24,418; 28,49
Jul 11 2025 12:16:17 PM; 24,524; 28,491
Jul 11 2025 12:16:18 PM; 24,505; 28,492
Jul 11 2025 12:16:19 PM; 24,551; 28,493
Jul 11 2025 12:16:20 PM; 24,558; 28,494
Jul 11 2025 12:16:21 PM; 24,496; 28,495
Jul 11 2025 12:16:22 PM; 24,541; 28,496
Jul 11 2025 12:16:23 PM; 24,596; 28,497
Jul 11 2025 12:16:24 PM; 24,585; 28,498
Jul 11 2025 12:16:25 PM; 24,586; 28,5
Jul 11 2025 12:16:26 PM; 24,48; 28,501
Jul 11 2025 12:16:27 PM; 24,368; 28,502
Jul 11 2025 12:16:28 PM; 24,258; 28,503
Jul 11 2025 12:16:29 PM; 24,306; 28,504
Jul 11 2025 12:16:30 PM; 24,279; 28,505
Jul 11 2025 12:16:31 PM; 24,352; 28,506
Jul 11 2025 12:16:32 PM; 24,518; 28,507
Jul 11 2025 12:16:33 PM; 24,572; 28,508
Jul 11 2025 12:16:34 PM; 24,601; 28,509
Jul 11 2025 12:16:35 PM; 24,536; 28,51
Jul 11 2025 12:16:36 PM; 24,578; 28,511
Jul 11 2025 12:16:37 PM; 24,62; 28,512
Jul 11 2025 12:16:38 PM; 24,571; 28,513
Jul 11 2025 12:16:39 PM; 24,55; 28,514
Jul 11 2025 12:16:40 PM; 24,508; 28,516
Jul 11 2025 12:16:41 PM; 24,48; 28,517
Jul 11 2025 12:16:42 PM; 24,469; 28,518
Jul 11 2025 12:16:43 PM; 24,505; 28,52
Jul 11 2025 12:16:44 PM; 24,491; 28,521
Jul 11 2025 12:16:45 PM; 24,588; 28,523
Jul 11 2025 12:16:46 PM; 24,601; 28,524
Jul 11 2025 12:16:47 PM; 24,517; 28,525
Jul 11 2025 12:16:48 PM; 24,51; 28,527
Jul 11 2025 12:16:49 PM; 24,543; 28,529
Jul 11 2025 12:16:50 PM; 24,563; 28,53
Jul 11 2025 12:16:51 PM; 24,515; 28,532
