Date; Target(°C); Sensor(°C)
Jul 8 2025 7:45:45 AM; 25,292; 25,433
Jul 8 2025 7:45:46 AM; 25,337; 25,433
Jul 8 2025 7:45:47 AM; 25,393; 25,433
Jul 8 2025 7:45:48 AM; 25,261; 25,434
Jul 8 2025 7:45:49 AM; 25,27; 25,434
Jul 8 2025 7:45:50 AM; 25,323; 25,434
Jul 8 2025 7:45:51 AM; 25,152; 25,434
Jul 8 2025 7:45:52 AM; 25,343; 25,434
Jul 8 2025 7:45:53 AM; 25,355; 25,434
Jul 8 2025 7:45:54 AM; 25,33; 25,435
Jul 8 2025 7:45:55 AM; 25,31; 25,434
Jul 8 2025 7:45:56 AM; 25,313; 25,435
Jul 8 2025 7:45:57 AM; 25,28; 25,435
Jul 8 2025 7:45:58 AM; 25,297; 25,435
Jul 8 2025 7:45:59 AM; 25,322; 25,435
Jul 8 2025 7:46:00 AM; 25,337; 25,436
Jul 8 2025 7:46:01 AM; 25,289; 25,436
Jul 8 2025 7:46:02 AM; 25,325; 25,435
Jul 8 2025 7:46:03 AM; 25,248; 25,436
Jul 8 2025 7:46:04 AM; 25,343; 25,436
Jul 8 2025 7:46:05 AM; 25,32; 25,436
Jul 8 2025 7:46:06 AM; 25,309; 25,436
Jul 8 2025 7:46:07 AM; 25,363; 25,437
Jul 8 2025 7:46:08 AM; 25,375; 25,437
Jul 8 2025 7:46:09 AM; 25,316; 25,437
Jul 8 2025 7:46:10 AM; 25,314; 25,438
Jul 8 2025 7:46:11 AM; 25,075; 25,438
Jul 8 2025 7:46:12 AM; 25,342; 25,439
Jul 8 2025 7:46:13 AM; 25,374; 25,439
Jul 8 2025 7:46:14 AM; 25,256; 25,439
Jul 8 2025 7:46:15 AM; 25,335; 25,44
Jul 8 2025 7:46:16 AM; 25,318; 25,44
Jul 8 2025 7:46:17 AM; 25,31; 25,44
Jul 8 2025 7:46:18 AM; 25,33; 25,44
Jul 8 2025 7:46:19 AM; 25,333; 25,441
Jul 8 2025 7:46:20 AM; 25,108; 25,441
Jul 8 2025 7:46:21 AM; 25,359; 25,441
Jul 8 2025 7:46:22 AM; 25,298; 25,442
Jul 8 2025 7:46:23 AM; 25,214; 25,442
Jul 8 2025 7:46:24 AM; 25,391; 25,442
Jul 8 2025 7:46:25 AM; 25,338; 25,443
Jul 8 2025 7:46:26 AM; 25,094; 25,443
Jul 8 2025 7:46:27 AM; 25,336; 25,443
Jul 8 2025 7:46:28 AM; 25,364; 25,444
Jul 8 2025 7:46:29 AM; 25,14; 25,444
Jul 8 2025 7:46:30 AM; 25,281; 25,444
Jul 8 2025 7:46:31 AM; 25,371; 25,445
Jul 8 2025 7:46:32 AM; 25,147; 25,445
Jul 8 2025 7:46:33 AM; 25,279; 25,446
Jul 8 2025 7:46:34 AM; 25,369; 25,446
Jul 8 2025 7:46:35 AM; 25,336; 25,447
Jul 8 2025 7:46:36 AM; 25,297; 25,446
Jul 8 2025 7:46:37 AM; 25,362; 25,447
Jul 8 2025 7:46:38 AM; 25,349; 25,448
Jul 8 2025 7:46:39 AM; 25,365; 25,448
Jul 8 2025 7:46:40 AM; 25,408; 25,448
Jul 8 2025 7:46:41 AM; 25,336; 25,449
Jul 8 2025 7:46:42 AM; 25,347; 25,449
Jul 8 2025 7:46:43 AM; 25,359; 25,449
Jul 8 2025 7:46:44 AM; 25,306; 25,45
Jul 8 2025 7:46:45 AM; 25,311; 25,45
Jul 8 2025 7:46:46 AM; 25,379; 25,45
Jul 8 2025 7:46:47 AM; 25,346; 25,451
Jul 8 2025 7:46:48 AM; 25,318; 25,451
Jul 8 2025 7:46:49 AM; 25,414; 25,451
Jul 8 2025 7:46:50 AM; 25,336; 25,452
Jul 8 2025 7:46:51 AM; 25,314; 25,452
Jul 8 2025 7:46:52 AM; 25,435; 25,453
Jul 8 2025 7:46:53 AM; 25,357; 25,453
Jul 8 2025 7:46:54 AM; 25,366; 25,453
Jul 8 2025 7:46:55 AM; 25,43; 25,454
Jul 8 2025 7:46:56 AM; 25,417; 25,454
Jul 8 2025 7:46:57 AM; 25,322; 25,455
Jul 8 2025 7:46:58 AM; 25,395; 25,455
Jul 8 2025 7:46:59 AM; 25,334; 25,456
Jul 8 2025 7:47:00 AM; 25,346; 25,456
Jul 8 2025 7:47:01 AM; 25,197; 25,456
Jul 8 2025 7:47:02 AM; 25,256; 25,457
Jul 8 2025 7:47:03 AM; 25,31; 25,457
Jul 8 2025 7:47:04 AM; 25,316; 25,458
Jul 8 2025 7:47:05 AM; 25,339; 25,458
Jul 8 2025 7:47:06 AM; 25,325; 25,458
Jul 8 2025 7:47:07 AM; 25,031; 25,459
Jul 8 2025 7:47:08 AM; 25,318; 25,459
Jul 8 2025 7:47:09 AM; 25,329; 25,459
Jul 8 2025 7:47:10 AM; 25,229; 25,46
Jul 8 2025 7:47:11 AM; 25,257; 25,46
Jul 8 2025 7:47:12 AM; 25,435; 25,461
Jul 8 2025 7:47:13 AM; 25,224; 25,461
Jul 8 2025 7:47:14 AM; 25,247; 25,461
Jul 8 2025 7:47:15 AM; 25,281; 25,461
Jul 8 2025 7:47:16 AM; 25,169; 25,462
Jul 8 2025 7:47:17 AM; 25,318; 25,462
Jul 8 2025 7:47:18 AM; 25,218; 25,463
Jul 8 2025 7:47:19 AM; 25,116; 25,463
Jul 8 2025 7:47:20 AM; 25,549; 25,463
Jul 8 2025 7:47:21 AM; 25,367; 25,463
Jul 8 2025 7:47:22 AM; 25,267; 25,464
Jul 8 2025 7:47:23 AM; 25,317; 25,464
Jul 8 2025 7:47:24 AM; 25,292; 25,464
Jul 8 2025 7:47:25 AM; 25,124; 25,464
Jul 8 2025 7:47:26 AM; 25,231; 25,465
Jul 8 2025 7:47:27 AM; 25,231; 25,465
Jul 8 2025 7:47:28 AM; 25,249; 25,466
Jul 8 2025 7:47:29 AM; 25,315; 25,465
Jul 8 2025 7:47:30 AM; 25,268; 25,465
Jul 8 2025 7:47:31 AM; 25,333; 25,466
Jul 8 2025 7:47:32 AM; 25,24; 25,466
Jul 8 2025 7:47:33 AM; 25,288; 25,466
Jul 8 2025 7:47:34 AM; 25,273; 25,467
Jul 8 2025 7:47:35 AM; 25,244; 25,467
Jul 8 2025 7:47:36 AM; 25,292; 25,467
Jul 8 2025 7:47:37 AM; 25,326; 25,467
Jul 8 2025 7:47:38 AM; 25,284; 25,467
Jul 8 2025 7:47:39 AM; 25,341; 25,468
Jul 8 2025 7:47:40 AM; 25,319; 25,468
Jul 8 2025 7:47:41 AM; 25,316; 25,468
Jul 8 2025 7:47:42 AM; 25,296; 25,468
Jul 8 2025 7:47:43 AM; 25,21; 25,47
Jul 8 2025 7:47:44 AM; 25,28; 25,469
Jul 8 2025 7:47:45 AM; 25,278; 25,47
Jul 8 2025 7:47:46 AM; 25,25; 25,47
Jul 8 2025 7:47:47 AM; 25,233; 25,47
Jul 8 2025 7:47:48 AM; 25,327; 25,47
Jul 8 2025 7:47:49 AM; 25,271; 25,471
Jul 8 2025 7:47:50 AM; 25,294; 25,471
Jul 8 2025 7:47:51 AM; 25,327; 25,471
Jul 8 2025 7:47:52 AM; 25,291; 25,472
Jul 8 2025 7:47:53 AM; 25,311; 25,472
Jul 8 2025 7:47:54 AM; 25,3; 25,472
Jul 8 2025 7:47:55 AM; 25,275; 25,472
Jul 8 2025 7:47:56 AM; 25,264; 25,473
Jul 8 2025 7:47:57 AM; 25,301; 25,473
Jul 8 2025 7:47:58 AM; 25,268; 25,473
Jul 8 2025 7:47:59 AM; 25,24; 25,474
Jul 8 2025 7:48:00 AM; 25,322; 25,474
Jul 8 2025 7:48:01 AM; 25,274; 25,475
Jul 8 2025 7:48:02 AM; 25,294; 25,474
Jul 8 2025 7:48:03 AM; 25,306; 25,475
Jul 8 2025 7:48:04 AM; 25,278; 25,475
Jul 8 2025 7:48:05 AM; 25,222; 25,475
Jul 8 2025 7:48:06 AM; 25,253; 25,475
Jul 8 2025 7:48:07 AM; 25,253; 25,476
Jul 8 2025 7:48:08 AM; 25,267; 25,476
Jul 8 2025 7:48:09 AM; 25,239; 25,476
Jul 8 2025 7:48:10 AM; 25,287; 25,476
Jul 8 2025 7:48:11 AM; 25,268; 25,476
Jul 8 2025 7:48:12 AM; 25,305; 25,477
Jul 8 2025 7:48:13 AM; 25,291; 25,477
Jul 8 2025 7:48:14 AM; 25,159; 25,477
Jul 8 2025 7:48:15 AM; 25,204; 25,477
Jul 8 2025 7:48:16 AM; 25,224; 25,478
Jul 8 2025 7:48:17 AM; 25,261; 25,478
Jul 8 2025 7:48:18 AM; 25,207; 25,478
Jul 8 2025 7:48:19 AM; 25,253; 25,478
Jul 8 2025 7:48:20 AM; 25,213; 25,478
Jul 8 2025 7:48:21 AM; 25,18; 25,478
Jul 8 2025 7:48:22 AM; 25,182; 25,478
Jul 8 2025 7:48:23 AM; 25,228; 25,478
Jul 8 2025 7:48:24 AM; 25,087; 25,478
Jul 8 2025 7:48:25 AM; 25,244; 25,478
Jul 8 2025 7:48:26 AM; 25,247; 25,478
Jul 8 2025 7:48:27 AM; 25,059; 25,479
Jul 8 2025 7:48:28 AM; 25,233; 25,478
Jul 8 2025 7:48:29 AM; 25,25; 25,478
Jul 8 2025 7:48:30 AM; 24,969; 25,478
Jul 8 2025 7:48:31 AM; 25,146; 25,479
Jul 8 2025 7:48:32 AM; 25,149; 25,478
Jul 8 2025 7:48:33 AM; 25,026; 25,479
Jul 8 2025 7:48:34 AM; 25,194; 25,478
Jul 8 2025 7:48:35 AM; 25,14; 25,478
Jul 8 2025 7:48:36 AM; 24,985; 25,478
Jul 8 2025 7:48:37 AM; 25,081; 25,478
Jul 8 2025 7:48:38 AM; 25,126; 25,478
Jul 8 2025 7:48:39 AM; 24,954; 25,477
Jul 8 2025 7:48:40 AM; 25,198; 25,477
Jul 8 2025 7:48:41 AM; 25,173; 25,477
Jul 8 2025 7:48:42 AM; 24,996; 25,477
Jul 8 2025 7:48:43 AM; 25,133; 25,476
Jul 8 2025 7:48:44 AM; 25,141; 25,476
Jul 8 2025 7:48:45 AM; 25,097; 25,477
Jul 8 2025 7:48:46 AM; 25,112; 25,476
Jul 8 2025 7:48:47 AM; 25,154; 25,476
Jul 8 2025 7:48:48 AM; 25,003; 25,476
Jul 8 2025 7:48:49 AM; 25,168; 25,475
Jul 8 2025 7:48:50 AM; 25,159; 25,475
Jul 8 2025 7:48:51 AM; 25,109; 25,475
Jul 8 2025 7:48:52 AM; 25,111; 25,474
Jul 8 2025 7:48:53 AM; 25,144; 25,474
Jul 8 2025 7:48:54 AM; 25,091; 25,474
Jul 8 2025 7:48:55 AM; 25,155; 25,473
Jul 8 2025 7:48:56 AM; 25,169; 25,473
Jul 8 2025 7:48:57 AM; 25,155; 25,473
Jul 8 2025 7:48:58 AM; 25,148; 25,472
Jul 8 2025 7:48:59 AM; 25,213; 25,472
Jul 8 2025 7:49:00 AM; 25,178; 25,471
Jul 8 2025 7:49:01 AM; 25,17; 25,471
Jul 8 2025 7:49:02 AM; 25,147; 25,471
Jul 8 2025 7:49:03 AM; 25,159; 25,471
Jul 8 2025 7:49:04 AM; 25,155; 25,471
Jul 8 2025 7:49:05 AM; 25,2; 25,471
Jul 8 2025 7:49:06 AM; 25,129; 25,47
Jul 8 2025 7:49:07 AM; 25,188; 25,47
Jul 8 2025 7:49:08 AM; 25,25; 25,47
Jul 8 2025 7:49:09 AM; 25,121; 25,47
Jul 8 2025 7:49:10 AM; 25,125; 25,469
Jul 8 2025 7:49:11 AM; 25,213; 25,469
Jul 8 2025 7:49:12 AM; 25,114; 25,469
Jul 8 2025 7:49:13 AM; 25,134; 25,469
Jul 8 2025 7:49:14 AM; 25,181; 25,468
Jul 8 2025 7:49:15 AM; 25,181; 25,468
Jul 8 2025 7:49:16 AM; 25,178; 25,468
Jul 8 2025 7:49:17 AM; 25,234; 25,468
Jul 8 2025 7:49:18 AM; 25,141; 25,468
Jul 8 2025 7:49:19 AM; 25,135; 25,468
Jul 8 2025 7:49:20 AM; 25,079; 25,467
Jul 8 2025 7:49:21 AM; 25,16; 25,467
Jul 8 2025 7:49:22 AM; 25,208; 25,467
Jul 8 2025 7:49:23 AM; 25,146; 25,467
Jul 8 2025 7:49:24 AM; 25,095; 25,466
Jul 8 2025 7:49:25 AM; 25,224; 25,466
Jul 8 2025 7:49:26 AM; 24,965; 25,466
Jul 8 2025 7:49:27 AM; 25,215; 25,466
Jul 8 2025 7:49:28 AM; 25,212; 25,466
Jul 8 2025 7:49:29 AM; 25,032; 25,466
Jul 8 2025 7:49:30 AM; 25,206; 25,466
Jul 8 2025 7:49:31 AM; 25,175; 25,465
Jul 8 2025 7:49:32 AM; 24,911; 25,466
Jul 8 2025 7:49:33 AM; 25,226; 25,465
Jul 8 2025 7:49:34 AM; 25,167; 25,465
Jul 8 2025 7:49:35 AM; 25,155; 25,465
Jul 8 2025 7:49:36 AM; 25,158; 25,465
Jul 8 2025 7:49:37 AM; 25,204; 25,465
Jul 8 2025 7:49:38 AM; 25,02; 25,465
Jul 8 2025 7:49:39 AM; 25,144; 25,465
Jul 8 2025 7:49:40 AM; 25,194; 25,465
Jul 8 2025 7:49:41 AM; 25,128; 25,466
Jul 8 2025 7:49:42 AM; 25,15; 25,465
Jul 8 2025 7:49:43 AM; 25,189; 25,465
Jul 8 2025 7:49:44 AM; 25,032; 25,465
Jul 8 2025 7:49:45 AM; 25,147; 25,465
Jul 8 2025 7:49:46 AM; 25,181; 25,465
Jul 8 2025 7:49:47 AM; 25,153; 25,466
Jul 8 2025 7:49:48 AM; 25,178; 25,465
Jul 8 2025 7:49:49 AM; 25,22; 25,465
Jul 8 2025 7:49:50 AM; 25,187; 25,465
Jul 8 2025 7:49:51 AM; 25,147; 25,465
Jul 8 2025 7:49:52 AM; 25,198; 25,465
Jul 8 2025 7:49:53 AM; 25,192; 25,466
Jul 8 2025 7:49:54 AM; 25,15; 25,465
Jul 8 2025 7:49:55 AM; 25,2; 25,465
Jul 8 2025 7:49:56 AM; 25,208; 25,465
Jul 8 2025 7:49:57 AM; 25,138; 25,465
Jul 8 2025 7:49:58 AM; 25,146; 25,464
Jul 8 2025 7:49:59 AM; 25,124; 25,464
Jul 8 2025 7:50:00 AM; 25,168; 25,464
Jul 8 2025 7:50:01 AM; 25,216; 25,464
Jul 8 2025 7:50:02 AM; 25,168; 25,464
Jul 8 2025 7:50:03 AM; 25,151; 25,464
Jul 8 2025 7:50:04 AM; 25,193; 25,464
Jul 8 2025 7:50:05 AM; 25,126; 25,464
Jul 8 2025 7:50:06 AM; 25,145; 25,464
Jul 8 2025 7:50:07 AM; 25,229; 25,463
Jul 8 2025 7:50:08 AM; 25,142; 25,463
Jul 8 2025 7:50:09 AM; 25,192; 25,463
Jul 8 2025 7:50:10 AM; 25,156; 25,463
Jul 8 2025 7:50:11 AM; 25,111; 25,463
Jul 8 2025 7:50:12 AM; 25,178; 25,463
Jul 8 2025 7:50:13 AM; 24,908; 25,462
Jul 8 2025 7:50:14 AM; 25,209; 25,462
Jul 8 2025 7:50:15 AM; 25,254; 25,462
Jul 8 2025 7:50:16 AM; 25,138; 25,462
Jul 8 2025 7:50:17 AM; 25,211; 25,462
Jul 8 2025 7:50:18 AM; 25,149; 25,462
Jul 8 2025 7:50:19 AM; 25,159; 25,463
Jul 8 2025 7:50:20 AM; 25,2; 25,462
Jul 8 2025 7:50:21 AM; 25,166; 25,462
Jul 8 2025 7:50:22 AM; 25,08; 25,463
Jul 8 2025 7:50:23 AM; 25,169; 25,462
Jul 8 2025 7:50:24 AM; 25,214; 25,462
Jul 8 2025 7:50:25 AM; 25,17; 25,463
Jul 8 2025 7:50:26 AM; 25,136; 25,462
Jul 8 2025 7:50:27 AM; 25,144; 25,462
Jul 8 2025 7:50:28 AM; 25,218; 25,463
Jul 8 2025 7:50:29 AM; 25,172; 25,462
Jul 8 2025 7:50:30 AM; 25,211; 25,462
Jul 8 2025 7:50:31 AM; 25,116; 25,463
Jul 8 2025 7:50:32 AM; 25,192; 25,462
Jul 8 2025 7:50:33 AM; 25,158; 25,462
Jul 8 2025 7:50:34 AM; 25,234; 25,463
Jul 8 2025 7:50:35 AM; 25,104; 25,462
Jul 8 2025 7:50:36 AM; 25,191; 25,462
Jul 8 2025 7:50:37 AM; 25,197; 25,462
Jul 8 2025 7:50:38 AM; 25,155; 25,462
Jul 8 2025 7:50:39 AM; 25,208; 25,462
Jul 8 2025 7:50:40 AM; 25,13; 25,462
Jul 8 2025 7:50:41 AM; 25,14; 25,462
Jul 8 2025 7:50:42 AM; 25,188; 25,461
Jul 8 2025 7:50:43 AM; 25,157; 25,462
Jul 8 2025 7:50:44 AM; 25,076; 25,462
Jul 8 2025 7:50:45 AM; 25,194; 25,461
Jul 8 2025 7:50:46 AM; 25,138; 25,462
Jul 8 2025 7:50:47 AM; 25,202; 25,461
Jul 8 2025 7:50:48 AM; 25,218; 25,461
Jul 8 2025 7:50:49 AM; 25,171; 25,461
Jul 8 2025 7:50:50 AM; 25,151; 25,461
Jul 8 2025 7:50:51 AM; 25,241; 25,461
Jul 8 2025 7:50:52 AM; 25,156; 25,461
Jul 8 2025 7:50:53 AM; 25,198; 25,46
Jul 8 2025 7:50:54 AM; 25,112; 25,461
Jul 8 2025 7:50:55 AM; 25,145; 25,461
Jul 8 2025 7:50:56 AM; 25,154; 25,46
Jul 8 2025 7:50:57 AM; 25,165; 25,461
Jul 8 2025 7:50:58 AM; 25,168; 25,461
Jul 8 2025 7:50:59 AM; 25,162; 25,46
Jul 8 2025 7:51:00 AM; 24,906; 25,46
Jul 8 2025 7:51:01 AM; 25,151; 25,46
Jul 8 2025 7:51:02 AM; 25,142; 25,46
Jul 8 2025 7:51:03 AM; 24,976; 25,461
Jul 8 2025 7:51:04 AM; 25,111; 25,46
Jul 8 2025 7:51:05 AM; 25,159; 25,46
Jul 8 2025 7:51:06 AM; 24,916; 25,46
Jul 8 2025 7:51:07 AM; 25,136; 25,46
Jul 8 2025 7:51:08 AM; 25,186; 25,46
Jul 8 2025 7:51:09 AM; 25,06; 25,46
Jul 8 2025 7:51:10 AM; 25,17; 25,46
Jul 8 2025 7:51:11 AM; 25,153; 25,46
Jul 8 2025 7:51:12 AM; 25,2; 25,46
Jul 8 2025 7:51:13 AM; 25,192; 25,459
Jul 8 2025 7:51:14 AM; 25,214; 25,459
Jul 8 2025 7:51:15 AM; 25,175; 25,46
Jul 8 2025 7:51:16 AM; 25,102; 25,459
Jul 8 2025 7:51:17 AM; 25,158; 25,459
Jul 8 2025 7:51:18 AM; 24,998; 25,459
Jul 8 2025 7:51:19 AM; 25,177; 25,459
Jul 8 2025 7:51:20 AM; 25,127; 25,459
Jul 8 2025 7:51:21 AM; 24,879; 25,459
Jul 8 2025 7:51:22 AM; 25,163; 25,459
Jul 8 2025 7:51:23 AM; 25,236; 25,459
Jul 8 2025 7:51:24 AM; 25,085; 25,459
Jul 8 2025 7:51:25 AM; 25,132; 25,459
Jul 8 2025 7:51:26 AM; 25,163; 25,459
Jul 8 2025 7:51:27 AM; 25,144; 25,459
Jul 8 2025 7:51:28 AM; 25,2; 25,459
Jul 8 2025 7:51:29 AM; 25,216; 25,459
Jul 8 2025 7:51:30 AM; 25,121; 25,459
Jul 8 2025 7:51:31 AM; 25,143; 25,459
Jul 8 2025 7:51:32 AM; 25,183; 25,459
Jul 8 2025 7:51:33 AM; 25,039; 25,459
Jul 8 2025 7:51:34 AM; 25,118; 25,459
Jul 8 2025 7:51:35 AM; 25,213; 25,458
Jul 8 2025 7:51:36 AM; 24,943; 25,459
Jul 8 2025 7:51:37 AM; 25,152; 25,459
Jul 8 2025 7:51:38 AM; 25,236; 25,459
Jul 8 2025 7:51:39 AM; 25,02; 25,459
Jul 8 2025 7:51:40 AM; 25,169; 25,459
Jul 8 2025 7:51:41 AM; 25,146; 25,459
Jul 8 2025 7:51:42 AM; 25,158; 25,46
Jul 8 2025 7:51:43 AM; 25,141; 25,459
Jul 8 2025 7:51:44 AM; 25,155; 25,459
Jul 8 2025 7:51:45 AM; 25,113; 25,46
Jul 8 2025 7:51:46 AM; 25,161; 25,459
Jul 8 2025 7:51:47 AM; 25,166; 25,459
Jul 8 2025 7:51:48 AM; 24,868; 25,46
Jul 8 2025 7:51:49 AM; 25,124; 25,459
Jul 8 2025 7:51:50 AM; 25,223; 25,459
Jul 8 2025 7:51:51 AM; 25,22; 25,459
Jul 8 2025 7:51:52 AM; 25,172; 25,459
Jul 8 2025 7:51:53 AM; 25,166; 25,459
Jul 8 2025 7:51:54 AM; 25,17; 25,46
Jul 8 2025 7:51:55 AM; 25,149; 25,459
Jul 8 2025 7:51:56 AM; 25,195; 25,46
Jul 8 2025 7:51:57 AM; 25,178; 25,46
Jul 8 2025 7:51:58 AM; 25,175; 25,46
Jul 8 2025 7:51:59 AM; 25,172; 25,459
Jul 8 2025 7:52:00 AM; 25,164; 25,46
Jul 8 2025 7:52:01 AM; 25,225; 25,459
Jul 8 2025 7:52:02 AM; 25,2; 25,46
Jul 8 2025 7:52:03 AM; 25,186; 25,459
Jul 8 2025 7:52:04 AM; 25,164; 25,46
Jul 8 2025 7:52:05 AM; 25,242; 25,459
Jul 8 2025 7:52:06 AM; 25,209; 25,459
Jul 8 2025 7:52:07 AM; 25,178; 25,459
Jul 8 2025 7:52:08 AM; 25,222; 25,459
Jul 8 2025 7:52:09 AM; 25,198; 25,46
Jul 8 2025 7:52:10 AM; 25,189; 25,46
Jul 8 2025 7:52:11 AM; 25,251; 25,46
Jul 8 2025 7:52:12 AM; 25,19; 25,46
Jul 8 2025 7:52:13 AM; 25,173; 25,46
Jul 8 2025 7:52:14 AM; 25,198; 25,46
Jul 8 2025 7:52:15 AM; 25,364; 25,46
Jul 8 2025 7:52:16 AM; 25,415; 25,46
Jul 8 2025 7:52:17 AM; 25,274; 25,46
Jul 8 2025 7:52:18 AM; 25,157; 25,461
Jul 8 2025 7:52:19 AM; 25,179; 25,461
Jul 8 2025 7:52:20 AM; 25,069; 25,461
Jul 8 2025 7:52:21 AM; 25,146; 25,461
Jul 8 2025 7:52:22 AM; 25,182; 25,461
Jul 8 2025 7:52:23 AM; 25,497; 25,461
Jul 8 2025 7:52:24 AM; 25,283; 25,461
Jul 8 2025 7:52:25 AM; 25,191; 25,461
Jul 8 2025 7:52:26 AM; 25,121; 25,461
Jul 8 2025 7:52:27 AM; 25,21; 25,461
Jul 8 2025 7:52:28 AM; 25,23; 25,461
Jul 8 2025 7:52:29 AM; 25,053; 25,461
Jul 8 2025 7:52:30 AM; 25,205; 25,462
Jul 8 2025 7:52:31 AM; 25,236; 25,462
Jul 8 2025 7:52:32 AM; 24,984; 25,462
Jul 8 2025 7:52:33 AM; 25,192; 25,462
Jul 8 2025 7:52:34 AM; 25,215; 25,463
Jul 8 2025 7:52:35 AM; 25,046; 25,463
Jul 8 2025 7:52:36 AM; 25,173; 25,463
Jul 8 2025 7:52:37 AM; 25,207; 25,463
Jul 8 2025 7:52:38 AM; 25,168; 25,464
Jul 8 2025 7:52:39 AM; 25,15; 25,463
Jul 8 2025 7:52:40 AM; 25,188; 25,464
Jul 8 2025 7:52:41 AM; 25,039; 25,464
