Date; Target(°C); Sensor(°C)
Jul 6 2025 7:03:44 AM; 24,999; 25,171
Jul 6 2025 7:03:45 AM; 25,168; 25,172
Jul 6 2025 7:03:46 AM; 24,962; 25,171
Jul 6 2025 7:03:47 AM; 24,968; 25,171
Jul 6 2025 7:03:48 AM; 24,982; 25,171
Jul 6 2025 7:03:49 AM; 24,99; 25,171
Jul 6 2025 7:03:50 AM; 25,032; 25,171
Jul 6 2025 7:03:51 AM; 25,01; 25,172
Jul 6 2025 7:03:52 AM; 25,016; 25,171
Jul 6 2025 7:03:53 AM; 25,06; 25,171
Jul 6 2025 7:03:54 AM; 24,957; 25,172
Jul 6 2025 7:03:55 AM; 24,996; 25,172
Jul 6 2025 7:03:56 AM; 25,098; 25,172
Jul 6 2025 7:03:57 AM; 24,92; 25,172
Jul 6 2025 7:03:58 AM; 24,993; 25,172
Jul 6 2025 7:03:59 AM; 25,036; 25,172
Jul 6 2025 7:04:00 AM; 25,03; 25,172
Jul 6 2025 7:04:01 AM; 25,008; 25,172
Jul 6 2025 7:04:02 AM; 25,02; 25,172
Jul 6 2025 7:04:03 AM; 25,011; 25,172
Jul 6 2025 7:04:04 AM; 24,978; 25,173
Jul 6 2025 7:04:05 AM; 24,913; 25,173
Jul 6 2025 7:04:06 AM; 24,977; 25,172
Jul 6 2025 7:04:07 AM; 24,986; 25,173
Jul 6 2025 7:04:08 AM; 24,975; 25,173
Jul 6 2025 7:04:09 AM; 24,936; 25,173
Jul 6 2025 7:04:10 AM; 24,916; 25,173
Jul 6 2025 7:04:11 AM; 24,893; 25,173
Jul 6 2025 7:04:12 AM; 24,916; 25,173
Jul 6 2025 7:04:13 AM; 24,893; 25,173
Jul 6 2025 7:04:14 AM; 24,887; 25,172
Jul 6 2025 7:04:15 AM; 24,932; 25,172
Jul 6 2025 7:04:16 AM; 24,938; 25,172
Jul 6 2025 7:04:17 AM; 24,904; 25,172
Jul 6 2025 7:04:18 AM; 24,952; 25,172
Jul 6 2025 7:04:19 AM; 24,937; 25,172
Jul 6 2025 7:04:20 AM; 24,971; 25,172
Jul 6 2025 7:04:21 AM; 24,962; 25,171
Jul 6 2025 7:04:22 AM; 24,954; 25,171
Jul 6 2025 7:04:23 AM; 24,973; 25,171
Jul 6 2025 7:04:24 AM; 24,984; 25,171
Jul 6 2025 7:04:25 AM; 24,945; 25,171
Jul 6 2025 7:04:26 AM; 24,928; 25,171
Jul 6 2025 7:04:27 AM; 24,911; 25,171
Jul 6 2025 7:04:28 AM; 24,984; 25,17
Jul 6 2025 7:04:29 AM; 24,95; 25,17
Jul 6 2025 7:04:30 AM; 24,941; 25,17
Jul 6 2025 7:04:31 AM; 24,913; 25,17
Jul 6 2025 7:04:32 AM; 24,949; 25,17
Jul 6 2025 7:04:33 AM; 24,935; 25,17
Jul 6 2025 7:04:34 AM; 24,89; 25,17
Jul 6 2025 7:04:35 AM; 24,935; 25,169
Jul 6 2025 7:04:36 AM; 24,912; 25,169
Jul 6 2025 7:04:37 AM; 24,971; 25,169
Jul 6 2025 7:04:38 AM; 24,968; 25,169
Jul 6 2025 7:04:39 AM; 24,99; 25,168
Jul 6 2025 7:04:40 AM; 24,984; 25,168
Jul 6 2025 7:04:41 AM; 24,968; 25,168
Jul 6 2025 7:04:42 AM; 24,998; 25,168
Jul 6 2025 7:04:43 AM; 24,936; 25,168
Jul 6 2025 7:04:44 AM; 24,967; 25,168
Jul 6 2025 7:04:45 AM; 24,947; 25,168
Jul 6 2025 7:04:46 AM; 24,978; 25,168
Jul 6 2025 7:04:47 AM; 25,004; 25,168
Jul 6 2025 7:04:48 AM; 24,97; 25,167
Jul 6 2025 7:04:49 AM; 24,995; 25,168
Jul 6 2025 7:04:50 AM; 24,984; 25,168
Jul 6 2025 7:04:51 AM; 24,933; 25,167
Jul 6 2025 7:04:52 AM; 24,941; 25,167
Jul 6 2025 7:04:53 AM; 24,953; 25,167
Jul 6 2025 7:04:54 AM; 24,964; 25,167
Jul 6 2025 7:04:55 AM; 24,938; 25,167
Jul 6 2025 7:04:56 AM; 24,936; 25,167
Jul 6 2025 7:04:57 AM; 24,964; 25,167
Jul 6 2025 7:04:58 AM; 24,916; 25,167
Jul 6 2025 7:04:59 AM; 24,944; 25,167
Jul 6 2025 7:05:00 AM; 24,938; 25,167
Jul 6 2025 7:05:01 AM; 24,947; 25,167
Jul 6 2025 7:05:02 AM; 24,969; 25,167
Jul 6 2025 7:05:03 AM; 24,93; 25,167
Jul 6 2025 7:05:04 AM; 24,982; 25,166
Jul 6 2025 7:05:05 AM; 24,963; 25,166
Jul 6 2025 7:05:06 AM; 24,962; 25,166
Jul 6 2025 7:05:07 AM; 24,912; 25,166
Jul 6 2025 7:05:08 AM; 24,948; 25,166
Jul 6 2025 7:05:09 AM; 24,948; 25,166
Jul 6 2025 7:05:10 AM; 24,934; 25,166
Jul 6 2025 7:05:11 AM; 24,956; 25,166
Jul 6 2025 7:05:12 AM; 24,92; 25,166
Jul 6 2025 7:05:13 AM; 24,996; 25,166
Jul 6 2025 7:05:14 AM; 24,916; 25,165
Jul 6 2025 7:05:15 AM; 24,891; 25,165
Jul 6 2025 7:05:16 AM; 24,916; 25,164
Jul 6 2025 7:05:17 AM; 24,899; 25,165
Jul 6 2025 7:05:18 AM; 24,955; 25,164
Jul 6 2025 7:05:19 AM; 24,907; 25,164
Jul 6 2025 7:05:20 AM; 24,927; 25,164
Jul 6 2025 7:05:21 AM; 24,992; 25,164
Jul 6 2025 7:05:22 AM; 24,946; 25,164
Jul 6 2025 7:05:23 AM; 24,982; 25,164
Jul 6 2025 7:05:24 AM; 24,974; 25,163
Jul 6 2025 7:05:25 AM; 24,952; 25,164
Jul 6 2025 7:05:26 AM; 25,033; 25,163
Jul 6 2025 7:05:27 AM; 24,991; 25,163
Jul 6 2025 7:05:28 AM; 25,013; 25,163
Jul 6 2025 7:05:29 AM; 25,013; 25,164
Jul 6 2025 7:05:30 AM; 24,985; 25,163
Jul 6 2025 7:05:31 AM; 25,002; 25,164
Jul 6 2025 7:05:32 AM; 25,039; 25,164
Jul 6 2025 7:05:33 AM; 25,008; 25,164
Jul 6 2025 7:05:34 AM; 24,999; 25,164
Jul 6 2025 7:05:35 AM; 24,991; 25,164
Jul 6 2025 7:05:36 AM; 24,96; 25,164
Jul 6 2025 7:05:37 AM; 24,977; 25,164
Jul 6 2025 7:05:38 AM; 25,022; 25,164
Jul 6 2025 7:05:39 AM; 24,985; 25,164
Jul 6 2025 7:05:40 AM; 25; 25,164
Jul 6 2025 7:05:41 AM; 25,005; 25,163
Jul 6 2025 7:05:42 AM; 24,96; 25,164
Jul 6 2025 7:05:43 AM; 24,951; 25,163
Jul 6 2025 7:05:44 AM; 24,98; 25,164
Jul 6 2025 7:05:45 AM; 24,994; 25,164
Jul 6 2025 7:05:46 AM; 25,03; 25,164
Jul 6 2025 7:05:47 AM; 25,016; 25,163
Jul 6 2025 7:05:48 AM; 25,005; 25,163
Jul 6 2025 7:05:49 AM; 24,974; 25,163
Jul 6 2025 7:05:50 AM; 24,994; 25,164
Jul 6 2025 7:05:51 AM; 25,013; 25,164
Jul 6 2025 7:05:52 AM; 25,013; 25,163
Jul 6 2025 7:05:53 AM; 25,011; 25,164
Jul 6 2025 7:05:54 AM; 24,958; 25,164
Jul 6 2025 7:05:55 AM; 24,93; 25,164
Jul 6 2025 7:05:56 AM; 24,985; 25,164
Jul 6 2025 7:05:57 AM; 25,002; 25,164
Jul 6 2025 7:05:58 AM; 24,968; 25,164
Jul 6 2025 7:05:59 AM; 25,002; 25,164
Jul 6 2025 7:06:00 AM; 25,059; 25,164
Jul 6 2025 7:06:01 AM; 25,01; 25,164
Jul 6 2025 7:06:02 AM; 25,03; 25,164
Jul 6 2025 7:06:03 AM; 25,126; 25,164
Jul 6 2025 7:06:04 AM; 25,05; 25,164
Jul 6 2025 7:06:05 AM; 25,042; 25,164
Jul 6 2025 7:06:06 AM; 25,115; 25,164
Jul 6 2025 7:06:07 AM; 25,042; 25,164
Jul 6 2025 7:06:08 AM; 25,07; 25,164
Jul 6 2025 7:06:09 AM; 25,087; 25,164
Jul 6 2025 7:06:10 AM; 25,017; 25,165
Jul 6 2025 7:06:11 AM; 25,037; 25,164
Jul 6 2025 7:06:12 AM; 25,113; 25,165
Jul 6 2025 7:06:13 AM; 24,986; 25,165
Jul 6 2025 7:06:14 AM; 25,02; 25,165
Jul 6 2025 7:06:15 AM; 25,012; 25,165
Jul 6 2025 7:06:16 AM; 25,012; 25,165
Jul 6 2025 7:06:17 AM; 24,981; 25,165
Jul 6 2025 7:06:18 AM; 25,068; 25,165
Jul 6 2025 7:06:19 AM; 25,006; 25,165
Jul 6 2025 7:06:20 AM; 24,981; 25,165
Jul 6 2025 7:06:21 AM; 25,217; 25,165
Jul 6 2025 7:06:22 AM; 25,063; 25,165
Jul 6 2025 7:06:23 AM; 24,961; 25,165
Jul 6 2025 7:06:24 AM; 25,155; 25,165
Jul 6 2025 7:06:25 AM; 24,973; 25,165
Jul 6 2025 7:06:26 AM; 24,956; 25,165
Jul 6 2025 7:06:27 AM; 25,108; 25,165
Jul 6 2025 7:06:28 AM; 24,967; 25,165
Jul 6 2025 7:06:29 AM; 25,054; 25,165
Jul 6 2025 7:06:30 AM; 24,891; 25,165
Jul 6 2025 7:06:31 AM; 24,973; 25,165
Jul 6 2025 7:06:32 AM; 25,044; 25,166
Jul 6 2025 7:06:33 AM; 25,015; 25,165
Jul 6 2025 7:06:34 AM; 24,982; 25,166
Jul 6 2025 7:06:35 AM; 25,06; 25,165
Jul 6 2025 7:06:36 AM; 25,01; 25,166
Jul 6 2025 7:06:37 AM; 25,066; 25,166
Jul 6 2025 7:06:38 AM; 25,032; 25,166
Jul 6 2025 7:06:39 AM; 24,85; 25,166
Jul 6 2025 7:06:40 AM; 25,067; 25,166
Jul 6 2025 7:06:41 AM; 25,072; 25,166
Jul 6 2025 7:06:42 AM; 24,816; 25,166
Jul 6 2025 7:06:43 AM; 25,008; 25,167
Jul 6 2025 7:06:44 AM; 25,07; 25,167
Jul 6 2025 7:06:45 AM; 25,037; 25,168
Jul 6 2025 7:06:46 AM; 25,059; 25,167
Jul 6 2025 7:06:47 AM; 25,06; 25,168
Jul 6 2025 7:06:48 AM; 25,038; 25,168
Jul 6 2025 7:06:49 AM; 25,03; 25,168
Jul 6 2025 7:06:50 AM; 25,041; 25,169
Jul 6 2025 7:06:51 AM; 25,041; 25,169
Jul 6 2025 7:06:52 AM; 25,084; 25,169
Jul 6 2025 7:06:53 AM; 25,193; 25,169
Jul 6 2025 7:06:54 AM; 25,011; 25,17
Jul 6 2025 7:06:55 AM; 25,039; 25,17
Jul 6 2025 7:06:56 AM; 25,102; 25,17
Jul 6 2025 7:06:57 AM; 25,015; 25,17
Jul 6 2025 7:06:58 AM; 24,987; 25,171
Jul 6 2025 7:06:59 AM; 25,018; 25,171
Jul 6 2025 7:07:00 AM; 25,038; 25,171
Jul 6 2025 7:07:01 AM; 25,05; 25,172
Jul 6 2025 7:07:02 AM; 25,064; 25,172
Jul 6 2025 7:07:03 AM; 25,036; 25,172
Jul 6 2025 7:07:04 AM; 25,016; 25,172
Jul 6 2025 7:07:05 AM; 25,162; 25,172
Jul 6 2025 7:07:06 AM; 24,972; 25,173
Jul 6 2025 7:07:07 AM; 25,017; 25,173
Jul 6 2025 7:07:08 AM; 25,099; 25,173
Jul 6 2025 7:07:09 AM; 25,012; 25,173
Jul 6 2025 7:07:10 AM; 25,032; 25,173
Jul 6 2025 7:07:11 AM; 24,998; 25,174
Jul 6 2025 7:07:12 AM; 25,049; 25,174
Jul 6 2025 7:07:13 AM; 24,993; 25,174
Jul 6 2025 7:07:14 AM; 25,012; 25,174
Jul 6 2025 7:07:15 AM; 25,072; 25,174
Jul 6 2025 7:07:16 AM; 25,04; 25,174
Jul 6 2025 7:07:17 AM; 25,032; 25,174
Jul 6 2025 7:07:18 AM; 25,066; 25,174
Jul 6 2025 7:07:19 AM; 25,078; 25,175
Jul 6 2025 7:07:20 AM; 25,052; 25,174
Jul 6 2025 7:07:21 AM; 25,076; 25,175
Jul 6 2025 7:07:22 AM; 25,048; 25,175
Jul 6 2025 7:07:23 AM; 25,04; 25,176
Jul 6 2025 7:07:24 AM; 25,068; 25,176
Jul 6 2025 7:07:25 AM; 25,057; 25,176
Jul 6 2025 7:07:26 AM; 25,111; 25,176
Jul 6 2025 7:07:27 AM; 25,069; 25,177
Jul 6 2025 7:07:28 AM; 25,092; 25,177
Jul 6 2025 7:07:29 AM; 25,086; 25,178
Jul 6 2025 7:07:30 AM; 25,05; 25,178
Jul 6 2025 7:07:31 AM; 25,068; 25,179
Jul 6 2025 7:07:32 AM; 25,108; 25,179
Jul 6 2025 7:07:33 AM; 25,102; 25,179
Jul 6 2025 7:07:34 AM; 25,108; 25,18
Jul 6 2025 7:07:35 AM; 25,078; 25,18
Jul 6 2025 7:07:36 AM; 25,064; 25,181
Jul 6 2025 7:07:37 AM; 25,028; 25,181
Jul 6 2025 7:07:38 AM; 25,115; 25,181
Jul 6 2025 7:07:39 AM; 25,063; 25,182
Jul 6 2025 7:07:40 AM; 25,038; 25,182
Jul 6 2025 7:07:41 AM; 25,004; 25,183
Jul 6 2025 7:07:42 AM; 25,016; 25,183
Jul 6 2025 7:07:43 AM; 25,039; 25,183
Jul 6 2025 7:07:44 AM; 24,991; 25,184
Jul 6 2025 7:07:45 AM; 25,006; 25,184
Jul 6 2025 7:07:46 AM; 24,994; 25,184
Jul 6 2025 7:07:47 AM; 25,009; 25,184
Jul 6 2025 7:07:48 AM; 25,034; 25,184
Jul 6 2025 7:07:49 AM; 25,068; 25,185
Jul 6 2025 7:07:50 AM; 25,049; 25,185
Jul 6 2025 7:07:51 AM; 25,021; 25,185
Jul 6 2025 7:07:52 AM; 25,046; 25,185
Jul 6 2025 7:07:53 AM; 25,066; 25,186
Jul 6 2025 7:07:54 AM; 25,064; 25,186
Jul 6 2025 7:07:55 AM; 25,084; 25,186
Jul 6 2025 7:07:56 AM; 25,109; 25,186
Jul 6 2025 7:07:57 AM; 25,073; 25,186
Jul 6 2025 7:07:58 AM; 25,07; 25,187
Jul 6 2025 7:07:59 AM; 25,073; 25,187
Jul 6 2025 7:08:00 AM; 25,076; 25,187
Jul 6 2025 7:08:01 AM; 24,984; 25,188
Jul 6 2025 7:08:02 AM; 24,984; 25,187
Jul 6 2025 7:08:03 AM; 25,016; 25,188
Jul 6 2025 7:08:04 AM; 25,049; 25,188
Jul 6 2025 7:08:05 AM; 24,999; 25,188
Jul 6 2025 7:08:06 AM; 25,097; 25,188
Jul 6 2025 7:08:07 AM; 25,027; 25,188
Jul 6 2025 7:08:08 AM; 25,061; 25,188
Jul 6 2025 7:08:09 AM; 25,025; 25,189
Jul 6 2025 7:08:10 AM; 25,008; 25,188
Jul 6 2025 7:08:11 AM; 25,041; 25,188
Jul 6 2025 7:08:12 AM; 25,01; 25,189
Jul 6 2025 7:08:13 AM; 25,05; 25,189
Jul 6 2025 7:08:14 AM; 25,036; 25,189
Jul 6 2025 7:08:15 AM; 25,005; 25,189
Jul 6 2025 7:08:16 AM; 25,061; 25,189
Jul 6 2025 7:08:17 AM; 25,014; 25,189
Jul 6 2025 7:08:18 AM; 25,055; 25,189
Jul 6 2025 7:08:19 AM; 24,994; 25,188
