Time,SST (°C)
2025-06-29 06:44:14,22.525578270239635
2025-06-29 06:44:15,22.53388389130714
2025-06-29 06:44:16,22.539678014576964
2025-06-29 06:44:17,22.571940621047816
2025-06-29 06:44:18,22.530287379987044
2025-06-29 06:44:19,22.53431873806261
2025-06-29 06:44:20,22.569065946004685
2025-06-29 06:44:21,22.498167327205465
2025-06-29 06:44:22,22.50329985955466
2025-06-29 06:44:23,22.50571524513498
2025-06-29 06:44:24,22.530066463544642
2025-06-29 06:44:25,22.540780709237822
2025-06-29 06:44:26,22.539467475845072
2025-06-29 06:44:27,22.567851037759908
2025-06-29 06:44:28,22.552477528310078
2025-06-29 06:44:29,22.45116898060718
2025-06-29 06:44:30,22.45606455585215
2025-06-29 06:44:31,22.517946790187864
2025-06-29 06:44:32,22.608570685919858
2025-06-29 06:44:33,22.49915322608524
2025-06-29 06:44:34,22.525908836896463
2025-06-29 06:44:35,22.524672368134645
2025-06-29 06:44:36,22.543189535025135
2025-06-29 06:44:37,22.518238422484046
2025-06-29 06:44:38,22.559481647787777
2025-06-29 06:44:39,22.56783432879189
2025-06-29 06:44:40,22.509080786582217
2025-06-29 06:44:41,22.531441231869167
2025-06-29 06:44:42,22.60192024342905
2025-06-29 06:44:43,22.532585911155536
2025-06-29 06:44:44,22.557743994258942
2025-06-29 06:44:45,22.46223437784755
2025-06-29 06:44:46,22.485656293247132
2025-06-29 06:44:47,22.509530801174606
2025-06-29 06:44:48,22.42288702067458
2025-06-29 06:44:49,22.482399189161583
2025-06-29 06:44:50,22.60336686912109
2025-06-29 06:44:51,22.618260346045872
2025-06-29 06:44:52,22.629831993393623
2025-06-29 06:44:53,22.609063874764615
2025-06-29 06:44:54,22.427517842790223
2025-06-29 06:44:55,22.546997868559515
2025-06-29 06:44:56,22.503102484701913
2025-06-29 06:44:57,22.4965575495209
2025-06-29 06:44:58,22.53992458699514
2025-06-29 06:44:59,22.470405973741492
2025-06-29 06:45:00,22.54705381962833
2025-06-29 06:45:01,22.497373153969647
2025-06-29 06:45:02,22.464240296985565
2025-06-29 06:45:03,22.4746489822096
2025-06-29 06:45:04,22.526646588449353
2025-06-29 06:45:05,22.50823154411546
2025-06-29 06:45:06,22.442079710110818
2025-06-29 06:45:07,22.52233751019753
2025-06-29 06:45:08,22.51019971551375
2025-06-29 06:45:09,22.612196124228035
2025-06-29 06:45:10,22.42600326045732
2025-06-29 06:45:11,22.56841844332564
2025-06-29 06:45:12,22.49357414511502
2025-06-29 06:45:13,22.525275223857875
2025-06-29 06:45:14,22.527042889602455
2025-06-29 06:45:15,22.661694086675652
2025-06-29 06:45:16,22.45653012316501
2025-06-29 06:45:17,22.550794152879405
2025-06-29 06:45:18,22.503530551953588
2025-06-29 06:45:19,22.39533381389498
2025-06-29 06:45:20,22.5764676338174
2025-06-29 06:45:21,22.507992918595676
2025-06-29 06:45:22,22.463096636945295
2025-06-29 06:45:23,22.604214025530666
2025-06-29 06:45:24,22.38921753675379
2025-06-29 06:45:25,22.5030626563605
2025-06-29 06:45:26,22.551652110693283
2025-06-29 06:45:27,22.480954832228747
2025-06-29 06:45:28,22.474458368104308
2025-06-29 06:45:29,22.56867515075345
2025-06-29 06:45:30,22.527495508705215
2025-06-29 06:45:31,22.62411104046373
2025-06-29 06:45:32,22.546078780728124
