Time,SST (°C)
2025-07-11 12:00:00,28.86656637090416
2025-07-11 12:01:00,28.86452385195671
2025-07-11 12:02:00,29.10594201882842
2025-07-11 12:03:00,29.447182907115504
2025-07-11 12:04:00,30.30759925060312
2025-07-11 12:05:00,29.96568647487874
2025-07-11 12:06:00,29.63114613646732
2025-07-11 12:07:00,29.523842358131628
2025-07-11 12:08:00,29.615950208955937
2025-07-11 12:09:00,29.619093482296204
2025-07-11 12:10:00,29.731243705840605
2025-07-11 12:11:00,29.466972809085668
2025-07-11 12:12:00,29.68185975277142
2025-07-11 12:13:00,29.755200928102813
2025-07-11 12:14:00,29.880916791455856
2025-07-11 12:15:00,29.936166003297405
2025-07-11 12:16:00,30.083688581610698
2025-07-11 12:17:00,29.99225462149905
2025-07-11 12:18:00,29.911526840497363
2025-07-11 12:19:00,29.73882439585538
2025-07-11 12:20:00,29.614825488509894
2025-07-11 12:21:00,29.72569571826115
2025-07-11 12:22:00,29.607394767699468
2025-07-11 12:23:00,29.857316828061546
2025-07-11 12:24:00,29.739195677856333
2025-07-11 12:25:00,29.63461557607366
2025-07-11 12:26:00,29.36398797982275
2025-07-11 12:27:00,29.260825829062146
2025-07-11 12:28:00,29.205058672858105
2025-07-11 12:29:00,29.200342939038137
2025-07-11 12:30:00,29.180010853442006
2025-07-11 12:31:00,28.841419070571717
2025-07-11 12:32:00,28.393046709529745
2025-07-11 12:33:00,27.853899761983282
2025-07-11 12:34:00,27.69086444127714
2025-07-11 12:35:00,27.523827883170757
2025-07-11 12:36:00,27.33214409714509
2025-07-11 12:37:00,27.286650958210025
2025-07-11 12:38:00,27.424786894480295
2025-07-11 12:39:00,27.485821180823987
2025-07-11 12:40:00,27.343937708614252
2025-07-11 12:41:00,27.240233626351515
2025-07-11 12:42:00,27.08189316442746
2025-07-11 12:43:00,26.964964508070047
2025-07-11 12:44:00,26.822283469274634
2025-07-11 12:45:00,26.88171190250152
2025-07-11 12:46:00,26.882813542116747
2025-07-11 12:47:00,26.915481946982982
2025-07-11 12:48:00,26.81997751909183
2025-07-11 12:49:00,26.725107332268312
2025-07-11 12:50:00,26.676003977154235
2025-07-11 12:51:00,26.678585715145417
2025-07-11 12:52:00,26.79614310764026
2025-07-11 12:53:00,26.722808945737768
2025-07-11 12:54:00,26.771190929562554
2025-07-11 12:55:00,26.702080324895174
2025-07-11 12:56:00,26.772834743555048
2025-07-11 12:57:00,26.74457124760441
2025-07-11 12:58:00,26.642762010212145
2025-07-11 12:59:00,26.665361833052028
2025-07-11 13:00:00,26.583749490383713
2025-07-11 13:01:00,26.675556181943417
2025-07-11 13:02:00,26.645110668152725
2025-07-11 13:03:00,26.654133506280225
2025-07-11 13:04:00,26.752636350176452
2025-07-11 13:05:00,26.69472580925536
2025-07-11 13:06:00,26.61483450372747
2025-07-11 13:07:00,26.693297907717522
2025-07-11 13:08:00,26.69192634885288
2025-07-11 13:09:00,26.55836036623847
2025-07-11 13:10:00,26.65288456612088
2025-07-11 13:11:00,25.99765076924246
2025-07-11 13:12:00,26.72738647667843
2025-07-11 13:13:00,26.845103955829337
2025-07-11 13:14:00,26.80599907291199
2025-07-11 13:15:00,26.773326084891018
2025-07-11 13:16:00,26.84446440187246
2025-07-11 13:17:00,26.771828039973386
2025-07-11 13:18:00,26.761144361268915
2025-07-11 13:19:00,26.557051103853848
2025-07-11 13:20:00,26.4906821125029
2025-07-11 13:21:00,26.768147758571118
2025-07-11 13:22:00,26.824486353750398
2025-07-11 13:23:00,26.92250335516702
2025-07-11 13:24:00,26.579703520188446
2025-07-11 13:25:00,26.76129211092403
2025-07-11 13:26:00,26.77384411445953
2025-07-11 13:27:00,26.682954186591658
2025-07-11 13:28:00,26.652911402230174
2025-07-11 13:29:00,26.276508135034955
2025-07-11 13:30:00,26.342481721290824
2025-07-11 13:31:00,26.629677406027742
2025-07-11 13:32:00,26.80315609570504
2025-07-11 13:33:00,26.785072736908536
2025-07-11 13:34:00,26.711704894519283
2025-07-11 13:35:00,26.72751768102189
2025-07-11 13:36:00,26.695718580099978
2025-07-11 13:37:00,26.632652841798368
2025-07-11 13:38:00,26.890406995205634
2025-07-11 13:39:00,26.946591720191424
2025-07-11 13:40:00,26.869484462466627
2025-07-11 13:41:00,26.727515997010027
2025-07-11 13:42:00,26.86045776602272
2025-07-11 13:43:00,26.844006520602495
2025-07-11 13:44:00,26.75110212594929
