Time,SST (°C)
2025-07-08 07:44:00,25.322143280964504
2025-07-08 07:45:00,25.408870239035526
2025-07-08 07:46:00,25.43069667315804
2025-07-08 07:47:00,25.379587551386628
2025-07-08 07:48:00,25.28184402071414
2025-07-08 07:49:00,25.256338686839527
2025-07-08 07:50:00,25.279361387678097
2025-07-08 07:51:00,25.26152999735039
2025-07-08 07:52:00,25.3344683168067
2025-07-08 07:53:00,25.341613134956976
2025-07-08 07:54:00,25.828007426331055
2025-07-08 07:55:00,25.360164612161643
2025-07-08 07:56:00,25.333997287976658
2025-07-08 07:57:00,25.490614280774768
2025-07-08 07:58:00,25.326713814814603
2025-07-08 07:59:00,25.318035702905544
2025-07-08 08:00:00,25.297565379596794
2025-07-08 08:01:00,25.29654807994856
2025-07-08 08:02:00,25.330997367063613
2025-07-08 08:03:00,25.309835307520892
2025-07-08 08:04:00,25.29423532404702
2025-07-08 08:05:00,25.314410209819346
2025-07-08 08:06:00,25.712532401717244
2025-07-08 08:07:00,25.74468300520186
2025-07-08 08:08:00,25.541664904357184
2025-07-08 08:09:00,25.3150415509986
2025-07-08 08:10:00,25.3004631136855
2025-07-08 08:11:00,25.34449054368776
2025-07-08 08:12:00,25.407415237099578
2025-07-08 08:13:00,25.40829697637172
2025-07-08 08:14:00,25.34528493573047
2025-07-08 08:15:00,25.337900812618084
2025-07-08 08:16:00,25.4134922219011
2025-07-08 08:17:00,25.579037965053473
2025-07-08 08:18:00,26.56848201043832
2025-07-08 08:19:00,26.171217378470512
2025-07-08 08:20:00,25.711548520271393
2025-07-08 08:21:00,25.722905487571932
2025-07-08 08:22:00,25.405395781235523
2025-07-08 08:23:00,25.398360819090627
2025-07-08 08:24:00,25.356906045088685
2025-07-08 08:25:00,24.93652708784691
2025-07-08 08:26:00,25.309657645530883
2025-07-08 08:27:00,25.366411832277876
2025-07-08 08:28:00,25.82227821365105
2025-07-08 08:29:00,25.896689979166315
2025-07-08 08:30:00,25.814739790892542
2025-07-08 08:31:00,25.845955066150093
2025-07-08 08:32:00,25.86388160473992
2025-07-08 08:33:00,25.874261463170328
2025-07-08 08:34:00,25.872966072823637
2025-07-08 08:35:00,25.85576212976842
2025-07-08 08:36:00,25.858271329071467
2025-07-08 08:37:00,25.886763381062543
2025-07-08 08:38:00,25.886760967859008
2025-07-08 08:39:00,25.875188225347806
2025-07-08 08:40:00,25.81789101846072
2025-07-08 08:41:00,25.850759776341526
2025-07-08 08:42:00,25.894616780596582
2025-07-08 08:43:00,25.911465229022284
2025-07-08 08:44:00,25.896165150205018
2025-07-08 08:45:00,25.92719426085025
2025-07-08 08:46:00,25.887399472811513
2025-07-08 08:47:00,25.89209961076402
2025-07-08 08:48:00,25.824483919725974
2025-07-08 08:49:00,25.73282885897436
2025-07-08 08:50:00,25.9217900948076
2025-07-08 08:51:00,25.849528002075143
2025-07-08 08:52:00,25.92678677060661
2025-07-08 08:53:00,25.895676367531294
2025-07-08 08:54:00,25.654348030227183
2025-07-08 08:55:00,25.88001062923455
2025-07-08 08:56:00,25.9299252097153
2025-07-08 08:57:00,25.92097227584083
2025-07-08 08:58:00,25.870801414435718
2025-07-08 08:59:00,25.67447326418894
2025-07-08 09:00:00,25.42775250963299
2025-07-08 09:01:00,25.39238357450021
2025-07-08 09:02:00,25.760040501603456
2025-07-08 09:03:00,25.821439388115632
2025-07-08 09:04:00,25.751725327141305
2025-07-08 09:05:00,25.908684162168274
2025-07-08 09:06:00,25.910664339201595
2025-07-08 09:07:00,25.86884506686756
2025-07-08 09:08:00,25.93818374789756
2025-07-08 09:09:00,25.92513920769543
2025-07-08 09:10:00,25.925236173960137
2025-07-08 09:11:00,25.928661244307975
2025-07-08 09:12:00,25.94219613332799
2025-07-08 09:13:00,25.904309172790345
2025-07-08 09:14:00,25.912987576676578
2025-07-08 09:15:00,25.93804077455183
2025-07-08 09:16:00,25.948709662508236
2025-07-08 09:17:00,25.97062322288257
2025-07-08 09:18:00,25.95484914307622
2025-07-08 09:19:00,25.93709861641208
2025-07-08 09:20:00,26.007099108172845
2025-07-08 09:21:00,25.987733828791587
2025-07-08 09:22:00,25.899314156919182
2025-07-08 09:23:00,25.930234728580736
2025-07-08 09:24:00,25.98524584352913
2025-07-08 09:25:00,26.036272385488715
2025-07-08 09:26:00,25.988748767523838
2025-07-08 09:27:00,25.97691545892189
2025-07-08 09:28:00,25.949673764268073
2025-07-08 09:29:00,25.91718431742333
