Time,Rad_Sky,Rad_Water
2025-07-09 16:49:17,47819529.92606067,55238933.83301024
2025-07-09 16:49:18,48305796.53334574,55279291.377090745
2025-07-09 16:49:19,47761748.101386145,55280973.323068306
2025-07-09 16:49:20,48461814.74279813,55288542.457799904
2025-07-09 16:49:21,48229063.816335134,55283496.29928188
2025-07-09 16:49:22,47751736.89709248,55302841.39919861
2025-07-09 16:49:23,48573776.492656395,55293588.89110716
2025-07-09 16:49:24,47572521.31925623,55286019.34419231
2025-07-09 16:49:25,48218993.296299756,55274245.72234841
2025-07-09 16:49:26,47429750.15461767,55239774.43581053
2025-07-09 16:49:27,48073500.63059889,55213719.29809797
2025-07-09 16:49:28,47856532.548918694,55258269.62846853
2025-07-09 16:49:29,47971505.519214585,55277609.46164495
2025-07-09 16:49:30,48277109.99389111,55286860.37442851
2025-07-09 16:49:31,48075820.22867192,55326397.40571644
2025-07-09 16:49:32,47925959.28914664,55305364.97079248
2025-07-09 16:49:33,47432817.7599781,55298635.599205524
2025-07-09 16:49:34,48406668.999514796,55268359.47244571
2025-07-09 16:49:35,48264708.20345862,55346593.03168532
2025-07-09 16:49:36,48315102.49453862,55320507.84303861
2025-07-09 16:49:37,48905132.25346405,55350801.00719476
2025-07-09 16:49:38,47615557.24093899,55313777.37226479
2025-07-09 16:49:39,47847280.26468838,55295271.09660752
2025-07-09 16:49:40,48873106.70520146,55286019.34419231
2025-07-09 16:49:41,47988495.57854365,55296112.21080733
2025-07-09 16:49:42,48823140.99019636,55195233.00484932
2025-07-09 16:49:43,48871544.80820919,55255747.33921136
2025-07-09 16:49:44,48427635.43216783,55212038.573339835
2025-07-09 16:49:45,48587004.53159317,55211198.22240917
2025-07-09 16:49:46,48223641.07017167,55246499.53298572
2025-07-09 16:49:47,48611910.289483175,55251543.67643695
2025-07-09 16:49:48,49654688.17794547,55195233.00484932
2025-07-09 16:49:49,48208924.05141362,55185151.1291254
2025-07-09 16:49:50,48370961.08370808,55133078.94541009
2025-07-09 16:49:51,48948113.301545694,55170870.35313821
2025-07-09 16:49:52,48834068.34623383,55170870.35313821
2025-07-09 16:49:53,47921328.9396267,55186831.36542554
2025-07-09 16:49:54,49103817.52904626,55179270.54248312
2025-07-09 16:49:55,49484551.57730658,55181790.74810933
2025-07-09 16:49:56,48629037.483419836,55222963.829978794
2025-07-09 16:49:57,49115566.15877165,55211198.22240917
2025-07-09 16:49:58,47600184.55610402,55203635.407484695
2025-07-09 16:49:59,48984078.64010528,55203635.407484695
2025-07-09 16:50:00,48713169.44899498,55206156.27710275
2025-07-09 16:50:01,49220596.04634307,55203635.407484695
2025-07-09 16:50:02,48769306.366658,55212038.573339835
2025-07-09 16:50:03,49660207.768964246,55181790.74810933
2025-07-09 16:50:04,49088938.372763075,55187671.495023675
2025-07-09 16:50:05,48037169.12364338,55211198.22240917
2025-07-09 16:50:06,48957494.02227592,55220442.50242311
2025-07-09 16:50:07,49233146.000051804,55222963.829978794
2025-07-09 16:50:08,48833287.77169873,55222123.37982787
2025-07-09 16:50:09,49183741.74990895,55191872.25749493
2025-07-09 16:50:10,48784126.80533996,55238093.2378425
2025-07-09 16:50:11,49387040.01983932,55205315.97959782
2025-07-09 16:50:12,48929355.12432886,55238093.2378425
2025-07-09 16:50:13,48529439.58016384,55195233.00484932
2025-07-09 16:50:14,49837820.69770274,55195233.00484932
2025-07-09 16:50:15,48356992.76846652,55230528.22479586
2025-07-09 16:50:16,48050308.38361563,55222963.829978794
2025-07-09 16:50:17,49601088.5872298,55208677.21541085
2025-07-09 16:50:18,48818458.29087051,55248180.88360557
2025-07-09 16:50:19,48607239.87089703,55245658.86912471
2025-07-09 16:50:20,49073279.05069453,55270882.10517827
2025-07-09 16:50:21,48931699.65846717,55205315.97959782
2025-07-09 16:50:22,48360096.62719163,55202795.13287638
2025-07-09 16:50:23,49368965.98374786,55193552.61590796
2025-07-09 16:50:24,48429188.720154874,55185991.24345949
2025-07-09 16:50:25,48743572.08562306,55174230.337293215
2025-07-09 16:50:26,48622030.46232925,55242296.29000686
2025-07-09 16:50:27,48727979.55486034,55213719.29809797
2025-07-09 16:50:28,48194984.125112586,55246499.53298572
2025-07-09 16:50:29,49516031.726962596,55318825.17954525
2025-07-09 16:50:30,48220542.524075896,55330604.465202644
2025-07-09 16:50:31,47300253.93828967,55248180.88360557
2025-07-09 16:50:32,48947331.62393354,55191872.25749493
2025-07-09 16:50:33,47996219.5394512,55220442.50242311
2025-07-09 16:50:34,47947571.17634386,55210357.87911081
2025-07-09 16:50:35,48393470.73529789,55189351.777115956
2025-07-09 16:50:36,48995809.9250284,55198593.874317646
2025-07-09 16:50:37,48019395.94732361,55200274.35484463
2025-07-09 16:50:38,47817988.52707185,55185991.24345949
2025-07-09 16:50:39,48246109.139855385,55158271.500094704
2025-07-09 16:50:40,48395023.35904476,55244818.21289635
2025-07-09 16:50:41,48080459.628481016,55204475.68972516
2025-07-09 16:50:42,47595573.33843756,55243977.56430061
2025-07-09 16:50:43,47892009.69656418,55250702.966780126
